Row ID,Order Date,Ship Date,Country,State,Postal Code,Region,Catedory,Sub-Category,Product name,Sales,Quantity,Discount,Profit
6288,02/12/2020,07/12/2020,México,Colima,44107,West,Technology,Phones,AT&T CL2909,151.188,2,0.4,-25.198
6289,24/03/2020,28/03/2020,México,Yucatán,10011,East,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",271.764,2,0.1,60.391999999999996
6290,19/11/2021,21/11/2021,México,Guerrero,19120,West,Technology,Accessories,Logitech G105 Gaming Keyboard,47.496,1,0.2,-1.1874
6291,23/11/2020,26/11/2020,México,Baja California Sur,75220,North,Office Supplies,Paper,Xerox 22,36.288000000000004,7,0.2,12.7008
6292,23/11/2020,26/11/2020,México,Baja California Sur,75220,North,Office Supplies,Paper,Xerox 1942,78.304,2,0.2,29.364
6293,23/11/2020,26/11/2020,México,Baja California Sur,75220,North,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",127.785,1,0.3,-31.0335
6294,23/11/2020,26/11/2020,México,Baja California Sur,75220,North,Office Supplies,Binders,Aluminum Screw Posts,6.104,2,0.8,-9.156
6295,19/10/2018,24/10/2018,México,Baja California Sur,75220,North,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,1.72,1,0.8,-2.838
6296,06/02/2021,10/02/2021,México,Durango,60441,North,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",8.952,2,0.8,-14.7708
6297,06/03/2019,12/03/2019,México,Durango,60623,North,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.334,3,0.8,-6.3018
6298,06/03/2019,12/03/2019,México,Durango,60623,North,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.7280000000000002,4,0.8,-2.7648
6299,06/03/2019,12/03/2019,México,Durango,60623,North,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,159.04,5,0.6,-194.824
6300,06/03/2019,12/03/2019,México,Durango,60623,North,Furniture,Tables,Bevis Rectangular Conference Tables,145.98,2,0.5,-99.2664
6301,03/12/2018,07/12/2018,México,Nayarit,28540,West,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",77.952,3,0.2,12.6672
6302,03/12/2018,07/12/2018,México,Nayarit,28540,West,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,95.97,5,0.7,-73.577
6303,03/12/2018,07/12/2018,México,Nayarit,28540,West,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.584,2,0.2,9.2386
6304,03/12/2018,07/12/2018,México,Nayarit,28540,West,Office Supplies,Art,Newell 312,9.344,2,0.2,1.168
6305,16/10/2020,21/10/2020,México,Morelos,38401,Center,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,18.528,2,0.2,4.4004
6306,16/10/2020,21/10/2020,México,Morelos,38401,Center,Furniture,Tables,Balt Solid Wood Round Tables,1875.2579999999998,7,0.4,-968.8833
6307,15/08/2021,21/08/2021,México,Oaxaca,33021,East,Office Supplies,Paper,Xerox 1955,91.36,5,0.2,29.691999999999997
6308,15/08/2021,21/08/2021,México,Oaxaca,33021,East,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,152.24,5,0.2,17.127
6309,11/11/2020,13/11/2020,México,Baja California Sur,75081,North,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,35.184,2,0.2,12.3144
6310,20/03/2020,20/03/2020,México,Baja California Sur,77041,North,Office Supplies,Paper,Easy-staple paper,56.70399999999999,2,0.2,19.1376
6311,20/03/2020,20/03/2020,México,Baja California Sur,77041,North,Office Supplies,Paper,Xerox 1916,274.064,7,0.2,102.774
6312,13/05/2020,17/05/2020,México,Guerrero,19140,West,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,458.43,5,0.3,-124.431
6313,22/06/2021,22/06/2021,México,Nuevo León,85023,North,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,8.226,3,0.7,-6.0324
6314,02/12/2021,09/12/2021,México,Chihuahua,30328,North,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,5.95,1,0.0,0.833
6315,02/12/2021,09/12/2021,México,Chihuahua,30328,North,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",15.24,3,0.0,7.1628
6316,05/04/2018,06/04/2018,México,Guanajuato,99207,West,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,239.94,6,0.0,26.3934
6317,05/04/2018,06/04/2018,México,Guanajuato,99207,West,Office Supplies,Art,Dixon Ticonderoga Pencils,23.84,8,0.0,6.4368
6318,12/07/2020,18/07/2020,México,Colima,45014,West,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",3.8160000000000003,1,0.2,1.1925
6319,20/12/2018,21/12/2018,México,Baja California Sur,77036,North,Technology,Accessories,Hypercom P1300 Pinpad,100.8,2,0.2,21.42
6320,21/02/2019,22/02/2019,México,Yucatán,10011,East,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",135.8,7,0.0,66.542
6321,17/12/2019,23/12/2019,México,Quintana Roo,88220,East,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,13.488,2,0.2,4.3836
6322,17/12/2019,23/12/2019,México,Quintana Roo,88220,East,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.415999999999999,1,0.2,3.8529
6323,26/03/2019,28/03/2019,México,Queretaró,83201,,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3,0.0,8.6436
6324,26/03/2019,28/03/2019,México,Queretaró,83201,,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04,3,0.2,5.537999999999999
6325,16/12/2021,18/12/2021,México,Sinaloa,22153,North,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0.0,7.9984
6326,16/12/2021,18/12/2021,México,Sinaloa,22153,North,Furniture,Furnishings,Ultra Door Push Plate,29.46,6,0.0,9.7218
6327,15/11/2018,20/11/2018,México,Colima,43615,West,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",166.92,13,0.7,-116.844
6328,22/08/2019,23/08/2019,México,Chiapas,80525,East,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,98.32799999999999,3,0.2,9.8328
6329,29/06/2018,02/07/2018,México,Yucatán,10024,East,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,117.882,1,0.1,1.3098
6330,26/06/2019,02/07/2019,México,Yucatán,10035,East,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,20.97,3,0.0,9.0171
6331,26/06/2019,02/07/2019,México,Yucatán,10035,East,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",139.96,4,0.0,9.7972
6332,26/06/2019,02/07/2019,México,Yucatán,10035,East,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3,0.0,12.8316
6333,18/07/2021,23/07/2021,México,Yucatán,10801,East,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904000000000002,2,0.2,4.5188
6334,01/09/2020,01/09/2020,México,Guanajuato,98103,West,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,314.6,4,0.0,103.818
6335,01/09/2020,01/09/2020,México,Guanajuato,98103,West,Furniture,Tables,KI Conference Tables,283.56,4,0.0,45.3696
6336,22/06/2020,26/06/2020,México,Verracruz,48227,,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",487.96,2,0.0,146.388
6337,02/09/2021,07/09/2021,México,Puebla,72701,Center,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,0.0,843.1706
6338,01/10/2018,05/10/2018,México,Durango,62301,North,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.992,4,0.8,-4.488
6339,01/10/2018,05/10/2018,México,Durango,62301,North,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,108.76799999999999,4,0.2,2.7192
6340,07/04/2018,10/04/2018,México,Yucatán,10035,East,Office Supplies,Paper,Xerox 192,25.92,4,0.0,12.4416
6341,07/04/2018,10/04/2018,México,Yucatán,10035,East,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,0.0,5.8708
6342,21/11/2020,21/11/2020,México,Baja California Sur,77095,North,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176,3,0.2,-12.4146
6343,17/12/2019,21/12/2019,México,Verracruz,48205,,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,9892.74,13,0.0,4946.37
6344,19/09/2021,24/09/2021,México,Nuevo León,85224,North,Furniture,Tables,Hon 2111 Invitation Series Straight Table,73.915,1,0.5,-45.8273
6345,28/09/2021,03/10/2021,México,Oaxaca,33021,East,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,337.088,4,0.2,16.8544
6346,21/09/2021,25/09/2021,México,Yucatán,10011,East,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,66.03,3,0.0,17.1678
6347,12/09/2018,17/09/2018,México,Guanajuato,98103,West,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,21.98,2,0.0,8.5722
6348,02/11/2018,04/11/2018,México,Yucatán,10011,East,Furniture,Chairs,Hon Olson Stacker Chairs,2621.322,11,0.1,553.3902
6349,14/06/2019,18/06/2019,México,Guanajuato,98103,West,Furniture,Tables,Hon Non-Folding Utility Tables,1115.17,7,0.0,334.551
6350,28/02/2019,06/03/2019,México,Yucatán,10035,East,Office Supplies,Fasteners,Staples,36.48,6,0.0,18.24
6351,14/10/2021,20/10/2021,México,Durango,60653,North,Office Supplies,Paper,Xerox 1951,322.192,13,0.2,100.685
6352,14/10/2021,20/10/2021,México,Durango,60653,North,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,3,0.8,-4.8609
6353,14/10/2021,20/10/2021,México,Durango,60653,North,Office Supplies,Paper,Xerox 1903,19.136,4,0.2,6.9368
6354,26/05/2020,30/05/2020,México,Sinaloa,22801,North,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",23.08,2,0.0,6.9239999999999995
6355,02/09/2019,05/09/2019,México,Guanajuato,98198,West,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3,0.2,-2.6997
6356,02/09/2019,05/09/2019,México,Guanajuato,98198,West,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",65.94,3,0.0,30.9918
6357,04/12/2020,05/12/2020,México,Guerrero,19134,West,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,11.352,3,0.2,2.6961
6358,12/06/2018,16/06/2018,México,Cohaulia,47201,,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2,0.0,6.8768
6359,21/04/2021,26/04/2021,México,Tabasco,42420,East,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",828.84,6,0.0,0.0
6360,05/11/2018,08/11/2018,México,Colima,44107,West,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.218,3,0.7,-5.5338
6361,05/11/2018,08/11/2018,México,Colima,44107,West,Office Supplies,Supplies,Acme Titanium Bonded Scissors,27.2,4,0.2,2.04
6362,16/02/2019,23/02/2019,México,Tabasco,42420,East,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,318.08,4,0.0,34.9888
6363,16/02/2019,23/02/2019,México,Tabasco,42420,East,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,5.8,1,0.0,2.61
6364,02/11/2020,06/11/2020,México,Sinaloa,22153,North,Office Supplies,Art,Newell 318,5.56,2,0.0,1.4456
6365,06/02/2018,08/02/2018,México,Sinaloa,23434,North,Office Supplies,Storage,Tennsco Industrial Shelving,146.73,3,0.0,2.9346
6366,06/02/2018,08/02/2018,México,Sinaloa,23434,North,Office Supplies,Paper,Xerox 1920,29.9,5,0.0,13.455
6367,26/09/2019,30/09/2019,México,Baja California Sur,77041,North,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,93.03200000000001,2,0.8,-251.1864
6368,26/09/2019,30/09/2019,México,Baja California Sur,77041,North,Furniture,Chairs,High-Back Leather Manager's Chair,454.965,5,0.3,-136.4895
6369,15/12/2018,20/12/2018,México,Nayarit,27511,West,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,246.168,3,0.2,21.5397
6370,17/09/2019,20/09/2019,México,Colima,45503,West,Office Supplies,Storage,Safco Industrial Shelving,295.4,5,0.2,-62.7725
6371,13/10/2020,15/10/2020,México,Tabasco,40214,East,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",348.56,8,0.0,104.568
6372,28/06/2018,03/07/2018,México,Colima,45373,West,Office Supplies,Paper,Xerox 1999,15.552,3,0.2,5.4432
6373,28/06/2018,03/07/2018,México,Colima,45373,West,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",482.94,6,0.5,-376.6932
6374,01/06/2018,05/06/2018,México,Verracruz,48227,,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,299.98,2,0.0,83.9944
6375,01/06/2018,05/06/2018,México,Verracruz,48227,,Office Supplies,Binders,Catalog Binders with Expanding Posts,403.68,6,0.0,181.65599999999998
6376,01/06/2018,05/06/2018,México,Verracruz,48227,,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",41.9,2,0.0,11.732000000000001
6377,01/06/2018,05/06/2018,México,Verracruz,48227,,Office Supplies,Labels,Avery 491,28.91,7,0.0,13.2986
6378,12/04/2021,21/04/2021,México,Cohaulia,47401,,Office Supplies,Paper,Xerox 213,32.4,5,0.0,15.552
6379,12/10/2020,16/10/2020,México,Baja California Sur,75081,North,Technology,Phones,Clarity 53712,369.54400000000004,7,0.2,27.7158
6380,12/10/2020,16/10/2020,México,Baja California Sur,75081,North,Office Supplies,Paper,Xerox 1993,10.368,2,0.2,3.7584
6381,12/10/2020,16/10/2020,México,Baja California Sur,75081,North,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,791.88,3,0.2,128.6805
6382,07/11/2018,12/11/2018,México,Baja California Sur,77041,North,Office Supplies,Art,Lumber Crayons,23.64,3,0.2,5.319
6383,07/11/2018,12/11/2018,México,Baja California Sur,77041,North,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",84.78399999999999,2,0.2,-16.9568
6384,07/11/2018,12/11/2018,México,Baja California Sur,77041,North,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,64.96,5,0.6,-84.448
6385,07/11/2018,12/11/2018,México,Baja California Sur,77041,North,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,32.06,10,0.8,-51.29600000000001
6386,07/11/2018,12/11/2018,México,Baja California Sur,77041,North,Office Supplies,Storage,Fellowes Recycled Storage Drawers,177.648,2,0.2,-28.8678
6387,07/11/2018,12/11/2018,México,Baja California Sur,77041,North,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91,3,0.4,33.5895
6388,25/05/2018,28/05/2018,México,Baja California Sur,76117,North,Office Supplies,Supplies,Fiskars Spring-Action Scissors,22.368000000000002,2,0.2,1.6776
6389,25/05/2018,28/05/2018,México,Baja California Sur,76117,North,Office Supplies,Paper,Xerox 1978,32.368,7,0.2,11.7334
6390,25/05/2018,28/05/2018,México,Baja California Sur,76117,North,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,207.984,2,0.2,36.3972
6391,13/10/2021,15/10/2021,México,Sinaloa,23223,North,Office Supplies,Envelopes,Pastel Pink Envelopes,36.4,5,0.0,17.472
6392,13/10/2021,15/10/2021,México,Sinaloa,23223,North,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,22.96,2,0.0,4.3624
6393,13/10/2021,15/10/2021,México,Sinaloa,23223,North,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,315.2,4,0.0,6.303999999999999
6394,13/10/2021,15/10/2021,México,Sinaloa,23223,North,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,15.18,3,0.0,7.1346
6395,19/01/2020,24/01/2020,México,Guerrero,19140,West,Technology,Phones,Wilson Electronics DB Pro Signal Booster,429.6,2,0.4,-93.08
6396,19/01/2020,24/01/2020,México,Guerrero,19140,West,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,31.968000000000004,2,0.2,6.3936
6397,19/01/2020,24/01/2020,México,Guerrero,19140,West,Furniture,Chairs,Global Comet Stacking Arm Chair,887.2710000000001,3,0.3,-63.3765
6398,19/01/2020,24/01/2020,México,Guerrero,19140,West,Office Supplies,Paper,Strathmore Photo Mount Cards,21.695999999999998,4,0.2,7.0512
6399,26/11/2019,28/11/2019,México,Guerrero,19120,West,Office Supplies,Binders,Binding Machine Supplies,78.759,9,0.7,-57.7566
6400,18/08/2019,20/08/2019,México,Baja California Sur,77070,North,Furniture,Furnishings,Staple-based wall hangings,9.552,3,0.6,-3.8208
6401,18/08/2019,20/08/2019,México,Baja California Sur,77070,North,Furniture,Furnishings,OIC Stacking Trays,5.343999999999999,4,0.6,-2.1376
6402,28/11/2018,03/12/2018,México,Quintana Roo,88001,East,Office Supplies,Art,BIC Brite Liner Highlighters,8.28,2,0.0,3.4776
6403,25/05/2020,01/06/2020,México,Baja California Sur,77070,North,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",50.136,3,0.2,-11.2806
6404,04/09/2020,05/09/2020,México,Tlaxcala,97756,Center,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",88.074,7,0.7,-58.716
6405,24/03/2019,26/03/2019,México,Colima,44105,West,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,301.47,3,0.5,-241.176
6406,24/03/2019,26/03/2019,México,Colima,44105,West,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",18.656,2,0.2,1.6324
6407,12/04/2019,17/04/2019,México,Nayarit,27893,West,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.55200000000002,3,0.2,-22.6716
6408,12/04/2019,17/04/2019,México,Nayarit,27893,West,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,51.983999999999995,1,0.2,-5.1984
6409,12/04/2019,17/04/2019,México,Nayarit,27893,West,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",10.272,3,0.2,3.4668
6410,02/02/2021,09/02/2021,México,Oaxaca,33710,East,Office Supplies,Binders,Surelock Post Binders,18.336,2,0.7,-12.224
6411,02/02/2021,09/02/2021,México,Oaxaca,33710,East,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,5,0.2,13.572000000000001
6412,02/09/2021,08/09/2021,México,Durango,60089,North,Technology,Accessories,Logitech Gaming G510s - Keyboard,475.944,7,0.2,95.1888
6413,05/09/2019,07/09/2019,México,Yucatán,10011,East,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4,0.0,12.208
6414,20/05/2020,26/05/2020,México,Hidalgo,89115,Center,Office Supplies,Binders,Wilson Jones Impact Binders,8.288,2,0.2,3.0044
6415,20/05/2020,26/05/2020,México,Hidalgo,89115,Center,Technology,Phones,Motorola L703CM,1123.128,9,0.2,70.1955
6416,20/05/2020,26/05/2020,México,Hidalgo,89115,Center,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,64.9,5,0.0,18.820999999999998
6417,20/09/2018,24/09/2018,México,Durango,60540,North,Office Supplies,Binders,Acco Translucent Poly Ring Binders,2.8080000000000003,3,0.8,-4.4928
6418,01/06/2021,06/06/2021,México,Verracruz,48234,,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,138.56,4,0.0,66.5088
6419,01/06/2021,06/06/2021,México,Verracruz,48234,,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,65.52,5,0.1,12.376
6420,24/09/2018,29/09/2018,México,Nuevo León,85323,North,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,14.575999999999999,2,0.2,2.3686
6421,24/09/2018,29/09/2018,México,Nuevo León,85323,North,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,23.2,2,0.2,1.45
6422,24/09/2018,29/09/2018,México,Nuevo León,85323,North,Office Supplies,Art,Newell 317,16.464000000000002,7,0.2,1.8522
6423,01/08/2019,03/08/2019,México,Guerrero,19140,West,Furniture,Furnishings,Eldon 500 Class Desk Accessories,19.312,2,0.2,3.1382
6424,23/01/2021,28/01/2021,México,Hidalgo,89115,Center,Office Supplies,Paper,Xerox 195,40.08,6,0.0,19.2384
6425,04/08/2021,08/08/2021,México,CDMX,4401,Center,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,101.96,2,0.0,27.5292
6426,04/08/2021,08/08/2021,México,CDMX,4401,Center,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,259.74,13,0.0,124.6752
6427,04/08/2021,08/08/2021,México,CDMX,4401,Center,Technology,Accessories,Maxell 4.7GB DVD-R,255.42,9,0.0,104.7222
6428,09/08/2019,14/08/2019,México,Morelos,37075,Center,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,4.338,3,0.7,-3.0366
6429,09/08/2019,14/08/2019,México,Morelos,37075,Center,Office Supplies,Binders,Avery Durable Slant Ring Binders,11.88,5,0.7,-7.92
6430,08/06/2018,12/06/2018,México,Durango,60610,North,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.376,3,0.2,0.7425
6431,08/06/2018,12/06/2018,México,Durango,60610,North,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,143.128,2,0.8,-393.602
6432,12/06/2020,14/06/2020,México,Guanajuato,98031,West,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,0.2,8.997
6433,12/06/2020,14/06/2020,México,Guanajuato,98031,West,Office Supplies,Paper,Xerox 203,19.44,3,0.0,9.3312
6434,19/03/2019,24/03/2019,México,Morelos,37211,Center,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,31.086,3,0.7,-20.724
6435,14/11/2019,18/11/2019,México,Yucatán,10035,East,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",13.98,2,0.0,3.9144
6436,14/11/2019,18/11/2019,México,Yucatán,10035,East,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,23.65,1,0.0,6.149
6437,21/08/2018,25/08/2018,México,Guerrero,18103,West,Office Supplies,Supplies,Staple remover,3.488,2,0.2,-0.6976
6438,21/08/2018,25/08/2018,México,Guerrero,18103,West,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,21.728,4,0.2,3.8024
6439,21/08/2018,25/08/2018,México,Guerrero,18103,West,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",663.072,6,0.2,-165.768
6440,21/08/2018,25/08/2018,México,Guerrero,18103,West,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,99.588,2,0.7,-82.99
6441,21/08/2018,25/08/2018,México,Guerrero,18103,West,Office Supplies,Paper,Xerox 1979,49.568000000000005,2,0.2,15.49
6442,02/11/2018,07/11/2018,México,Baja California Sur,78207,North,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,29.372,7,0.8,-46.9952
6443,02/11/2018,07/11/2018,México,Baja California Sur,78207,North,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,344.704,2,0.2,38.7792
6444,30/11/2021,06/12/2021,México,Nuevo León,85323,North,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,47.992,7,0.2,3.5994
6445,30/11/2021,06/12/2021,México,Nuevo León,85323,North,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",102.24,4,0.2,-16.614
6446,30/10/2019,03/11/2019,México,Yucatán,10011,East,Office Supplies,Binders,GBC Personal VeloBind Strips,28.752,3,0.2,10.0632
6447,30/10/2019,03/11/2019,México,Yucatán,10011,East,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,114.95,5,0.0,32.186
6448,03/08/2020,07/08/2020,México,Durango,61701,North,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,39.816,3,0.2,7.4655
6449,03/08/2020,08/08/2020,México,Guanajuato,98105,West,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",16.06,1,0.0,4.1756
6450,11/12/2020,14/12/2020,México,San Luis Potosi,52601,North,Office Supplies,Envelopes,Pastel Pink Envelopes,7.28,1,0.0,3.4944
6451,11/12/2020,14/12/2020,México,San Luis Potosi,52601,North,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.4,3,0.0,2.592
6452,30/09/2020,02/10/2020,México,Guerrero,19120,West,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,20.664,7,0.2,6.9741
6453,24/11/2020,30/11/2020,México,Baja California Sur,79762,North,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",13.762,1,0.8,-24.7716
6454,14/11/2020,17/11/2020,México,Baja California,55407,North,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2,0.0,7.4872
6455,16/08/2018,20/08/2018,México,Guerrero,19120,West,Office Supplies,Storage,Iris Project Case,44.688,7,0.2,3.3516
6456,16/08/2018,20/08/2018,México,Guerrero,19120,West,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,301.47,3,0.5,-204.9996
6457,13/10/2020,14/10/2020,México,Aguascalientes,70506,West,Office Supplies,Labels,Avery 52,11.07,3,0.0,5.2029
6458,13/10/2020,14/10/2020,México,Aguascalientes,70506,West,Furniture,Tables,Bretford Rectangular Conference Table Tops,1504.52,4,0.0,346.0396
6459,13/10/2020,14/10/2020,México,Aguascalientes,70506,West,Office Supplies,Paper,Xerox 231,25.92,4,0.0,12.4416
6460,04/11/2020,04/11/2020,México,Baja California Sur,77803,North,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,7.5360000000000005,6,0.8,-13.187999999999999
6461,04/11/2020,04/11/2020,México,Baja California Sur,77803,North,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,1.4080000000000001,2,0.8,-2.3232
6462,04/11/2020,04/11/2020,México,Baja California Sur,77803,North,Office Supplies,Binders,Wilson Jones Impact Binders,4.144,4,0.8,-6.4232
6463,04/11/2020,04/11/2020,México,Baja California Sur,77803,North,Office Supplies,Storage,Rogers Deluxe File Chest,52.751999999999995,3,0.2,-12.5286
6464,27/12/2021,31/12/2021,México,Nuevo León,85023,North,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,946.7639999999999,6,0.7,-694.2936
6465,11/02/2020,14/02/2020,México,Colima,43229,West,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",147.56799999999998,2,0.2,-3.6892
