channel;DateKey;DiscountAmount;DiscountQuantity;Product_ID;PromotionKey;ReturnAmount;ReturnQuantity;SalesAmount;SalesKey;SalesQuantity;StoreKey;TotalCost;UnitCost;UnitPrice
1;14/01/2011 0:00;46,8;3;1050;2;0;0;1201,2;1;4;117;573,92;143,48;312
1;14/01/2011 0:00;16,9;1;1051;2;0;0;3025,1;1;9;28;1398,87;155,43;338
1;14/01/2011 0:00;67,6;4;1051;2;338;1;2974,4;1;9;42;1243,44;155,43;338
1;14/01/2011 0:00;33,8;2;1051;2;0;0;3008,2;1;9;151;1398,87;155,43;338
1;14/01/2011 0:00;0;0;1051;2;0;0;2704;1;8;227;1243,44;155,43;338
1;14/01/2011 0:00;0;0;1054;2;0;0;1248;1;4;9;573,92;143,48;312
1;14/01/2011 0:00;15,6;1;1054;2;0;0;1232,4;1;4;21;573,92;143,48;312
1;14/01/2011 0:00;0;0;1054;2;0;0;1248;1;4;82;573,92;143,48;312
1;14/01/2011 0:00;501,6;4;1056;10;0;0;4514,4;1;8;212;1661,92;207,74;627
1;14/01/2011 0:00;88,2;3;1057;2;0;0;5203,8;1;9;186;1753,38;194,82;588
1;14/01/2011 0:00;29,4;1;1061;2;0;0;5262,6;1;9;134;1753,38;194,82;588
1;14/01/2011 0:00;352,8;3;1061;10;588;1;4351,2;1;8;235;1363,74;194,82;588
1;14/01/2011 0:00;0;0;1063;2;0;0;3042;1;9;125;1398,87;155,43;338
1;14/01/2011 0:00;46,8;3;1066;2;0;0;1201,2;1;4;167;573,92;143,48;312
1;14/01/2011 0:00;117,6;4;1069;2;0;0;5174,4;1;9;69;1753,38;194,82;588
1;14/01/2011 0:00;50,7;3;1071;2;0;0;2991,3;1;9;173;1398,87;155,43;338
1;14/01/2011 0:00;0;0;1072;2;0;0;3843;1;9;98;1273,23;141,47;427
1;14/01/2011 0:00;29,4;1;1073;2;588;1;5262,6;1;9;13;1558,56;194,82;588
1;14/01/2011 0:00;88,2;3;1073;2;588;1;5203,8;1;9;74;1558,56;194,82;588
1;14/01/2011 0:00;58,8;2;1073;2;0;0;5233,2;1;9;177;1753,38;194,82;588
1;14/01/2011 0:00;15,6;1;1074;2;0;0;1232,4;1;4;59;573,92;143,48;312
1;14/01/2011 0:00;46,8;3;1074;2;312;1;1201,2;1;4;181;573,92;143,48;312
1;14/01/2011 0:00;0;0;1075;2;0;0;3042;1;9;76;1398,87;155,43;338
1;14/01/2011 0:00;0;0;1075;10;338;1;2704;1;8;217;1088,01;155,43;338
1;14/01/2011 0:00;67,6;1;1075;10;0;0;2636,4;1;8;239;1243,44;155,43;338
1;14/01/2011 0:00;270,4;4;1075;10;0;0;2433,6;1;8;247;1243,44;155,43;338
1;14/01/2011 0:00;191,1;2;1076;5;0;0;8089,9;1;13;268;2743,65;211,05;637
1;14/01/2011 0:00;85,2;3;1077;2;0;0;5026,8;1;9;88;1693,71;188,19;568
1;14/01/2011 0:00;31,4;2;1078;2;0;0;1224,6;1;4;84;577,6;144,4;314
1;14/01/2011 0:00;251,2;4;1078;10;0;0;1004,8;1;4;206;577,6;144,4;314
1;14/01/2011 0:00;64,6;2;1080;2;0;0;5749,4;1;9;156;1926,27;214,03;646
1;14/01/2011 0:00;0;0;1080;5;0;0;8398;1;13;296;2782,39;214,03;646
1;14/01/2011 0:00;258,4;2;1080;10;0;0;4909,6;1;8;233;1712,24;214,03;646
1;14/01/2011 0:00;17,9;1;1083;2;0;0;3204,1;1;9;50;1481,67;164,63;358
1;14/01/2011 0:00;17,9;1;1083;2;0;0;3204,1;1;9;77;1481,67;164,63;358
1;14/01/2011 0:00;64,6;2;1084;2;0;0;5749,4;1;9;125;1926,27;214,03;646
1;14/01/2011 0:00;113,6;4;1085;2;0;0;4998,4;1;9;40;1693,71;188,19;568
1;14/01/2011 0:00;56,8;2;1085;2;0;0;5055,2;1;9;54;1693,71;188,19;568
1;14/01/2011 0:00;113,6;1;1085;10;0;0;4430,4;1;8;237;1505,52;188,19;568
1;14/01/2011 0:00;143,2;2;1087;10;0;0;2720,8;1;8;238;1317,04;164,63;358
1;14/01/2011 0:00;100,95;3;1088;2;0;0;5956,05;1;9;64;2006,82;222,98;673
1;14/01/2011 0:00;67,3;2;1088;2;0;0;5989,7;1;9;72;2006,82;222,98;673
1;14/01/2011 0:00;403,8;3;1088;10;0;0;4980,2;1;8;201;1783,84;222,98;673
1;14/01/2011 0:00;113,6;4;1089;2;0;0;4998,4;1;9;104;1693,71;188,19;568
1;14/01/2011 0:00;0;0;1090;2;0;0;2988;1;9;72;1374,12;152,68;332
1;14/01/2011 0:00;33,2;2;1090;2;0;0;2954,8;1;9;88;1374,12;152,68;332
1;14/01/2011 0:00;66,4;4;1090;2;0;0;2921,6;1;9;98;1374,12;152,68;332
1;14/01/2011 0:00;149,4;3;1090;5;0;0;4166,6;1;13;269;1984,84;152,68;332
1;14/01/2011 0:00;0;0;1090;10;0;0;2656;1;8;202;1221,44;152,68;332
1;14/01/2011 0:00;100,95;3;1092;2;0;0;5956,05;1;9;166;2006,82;222,98;673
1;14/01/2011 0:00;49,8;3;1094;2;0;0;2938,2;1;9;69;1374,12;152,68;332
1;14/01/2011 0:00;33,2;2;1094;2;0;0;2954,8;1;9;70;1374,12;152,68;332
1;14/01/2011 0:00;132,8;2;1094;10;332;1;2523,2;1;8;243;1068,76;152,68;332
1;14/01/2011 0:00;63,2;2;1096;2;0;0;5624,8;1;9;32;1884,51;209,39;632
1;14/01/2011 0:00;63,2;2;1096;2;0;0;5624,8;1;9;36;1884,51;209,39;632
1;14/01/2011 0:00;71,6;4;1099;2;0;0;3150,4;1;9;66;1481,67;164,63;358
1;14/01/2011 0:00;214,8;4;1099;5;0;0;4439,2;1;13;281;2140,19;164,63;358
1;14/01/2011 0:00;214,8;3;1099;10;0;0;2649,2;1;8;226;1317,04;164,63;358
1;14/01/2011 0:00;126,4;4;1100;2;0;0;5561,6;1;9;31;1884,51;209,39;632
1;14/01/2011 0:00;94,8;1;1100;5;0;0;8121,2;1;13;255;2722,07;209,39;632
1;14/01/2011 0:00;126,4;1;1100;10;0;0;4929,6;1;8;208;1675,12;209,39;632
1;14/01/2011 0:00;0;0;1102;10;0;0;2744;1;8;231;1261,84;157,73;343
1;14/01/2011 0:00;256,2;3;1104;10;0;0;3159,8;1;8;210;1131,76;141,47;427
1;14/01/2011 0:00;256,2;3;1104;10;0;0;3159,8;1;8;240;1131,76;141,47;427
1;14/01/2011 0:00;71,6;4;1107;2;0;0;3150,4;1;9;75;1481,67;164,63;358
1;14/01/2011 0:00;0;0;1107;10;0;0;2864;1;8;246;1317,04;164,63;358
1;14/01/2011 0:00;0;0;1108;2;0;0;5661;1;9;172;1875,6;208,4;629
1;14/01/2011 0:00;0;0;1110;2;0;0;1208;1;4;22;555,52;138,88;302
1;14/01/2011 0:00;196,8;3;1111;10;0;0;1115,2;1;4;204;603,36;150,84;328
1;14/01/2011 0:00;129;4;1112;2;0;0;5676;1;9;84;1923,3;213,7;645
1;14/01/2011 0:00;32,25;1;1112;2;0;0;5772,75;1;9;161;1923,3;213,7;645
1;14/01/2011 0:00;96,75;3;1112;2;0;0;5708,25;1;9;168;1923,3;213,7;645
1;14/01/2011 0:00;0;0;1112;5;0;0;8385;1;13;260;2778,1;213,7;645
1;14/01/2011 0:00;65,43;3;1113;2;0;0;3860,37;1;9;183;1300,68;144,52;436,2
1;14/01/2011 0:00;261,72;4;1113;5;0;0;5408,88;1;13;265;1878,76;144,52;436,2
1;14/01/2011 0:00;174,48;2;1113;10;0;0;3315,12;1;8;244;1156,16;144,52;436,2
1;14/01/2011 0:00;16,7;1;1114;2;0;0;2989,3;1;9;115;1382,31;153,59;334
1;14/01/2011 0:00;66,8;1;1114;10;0;0;2605,2;1;8;211;1228,72;153,59;334
1;14/01/2011 0:00;0;0;1116;2;0;0;5805;1;9;109;1923,3;213,7;645
1;14/01/2011 0:00;21,81;1;1117;2;0;0;3903,99;1;9;14;1300,68;144,52;436,2
1;14/01/2011 0:00;43,62;2;1117;2;0;0;3882,18;1;9;68;1300,68;144,52;436,2
1;14/01/2011 0:00;0;0;1117;5;0;0;5670,6;1;13;264;1878,76;144,52;436,2
1;14/01/2011 0:00;267,2;4;1118;10;0;0;2404,8;1;8;220;1228,72;153,59;334
1;14/01/2011 0:00;525,6;4;1120;10;0;0;4730,4;1;8;263;1741,44;217,68;657
1;14/01/2011 0:00;0;0;1121;5;0;0;5670,6;1;13;300;1878,76;144,52;436,2
1;14/01/2011 0:00;0;0;1122;5;0;0;4316;1;13;294;1984,84;152,68;332
1;14/01/2011 0:00;265,6;4;1122;10;0;0;2390,4;1;8;242;1221,44;152,68;332
1;14/01/2011 0:00;196,8;3;1123;10;328;1;1115,2;1;4;219;603,36;150,84;328
1;14/01/2011 0:00;131,2;2;1123;10;0;0;1180,8;1;4;220;603,36;150,84;328
1;14/01/2011 0:00;21,81;1;1125;2;0;0;3903,99;1;9;55;1300,68;144,52;436,2
1;14/01/2011 0:00;65,43;3;1125;2;0;0;3860,37;1;9;148;1300,68;144,52;436,2
1;14/01/2011 0:00;43,62;2;1125;2;0;0;3882,18;1;9;171;1300,68;144,52;436,2
1;14/01/2011 0:00;87,24;1;1125;10;436,2;1;3402,36;1;8;226;1011,64;144,52;436,2
1;14/01/2011 0:00;261,72;3;1125;10;436,2;1;3227,88;1;8;305;1011,64;144,52;436,2
1;14/01/2011 0:00;65,6;4;1127;2;0;0;1246,4;1;4;53;603,36;150,84;328
1;14/01/2011 0:00;65,6;1;1127;10;0;0;1246,4;1;4;245;603,36;150,84;328
1;14/01/2011 0:00;174,48;2;1129;10;0;0;3315,12;1;8;207;1156,16;144,52;436,2
1;14/01/2011 0:00;0;0;1132;2;0;0;5643;1;9;33;1869,66;207,74;627
1;14/01/2011 0:00;0;0;1132;2;0;0;5643;1;9;181;1869,66;207,74;627
1;14/01/2011 0:00;87,24;1;1133;10;0;0;3402,36;1;8;218;1156,16;144,52;436,2
1;14/01/2011 0:00;0;0;1135;10;328;1;1312;1;4;213;603,36;150,84;328
1;14/01/2011 0:00;131,2;2;1135;10;0;0;1180,8;1;4;230;603,36;150,84;328
1;14/01/2011 0:00;43,62;2;1137;2;0;0;3882,18;1;9;77;1300,68;144,52;436,2
1;14/01/2011 0:00;21,81;1;1137;2;0;0;3903,99;1;9;86;1300,68;144,52;436,2
1;14/01/2011 0:00;43,62;2;1137;2;0;0;3882,18;1;9;93;1300,68;144,52;436,2
1;14/01/2011 0:00;130,86;2;1137;5;0;0;5539,74;1;13;259;1878,76;144,52;436,2
1;14/01/2011 0:00;78,38;4;1138;2;0;0;3448,72;1;9;35;1621,98;180,22;391,9
1;14/01/2011 0:00;19,595;1;1138;2;0;0;3507,505;1;9;168;1621,98;180,22;391,9
1;14/01/2011 0:00;32,8;2;1139;2;0;0;1279,2;1;4;112;603,36;150,84;328
1;14/01/2011 0:00;65,6;1;1139;10;328;1;1246,4;1;4;231;603,36;150,84;328
1;14/01/2011 0:00;131,2;2;1139;10;0;0;1180,8;1;4;244;603,36;150,84;328
1;14/01/2011 0:00;48,05;2;1140;2;0;0;4276,45;1;9;82;1432,8;159,2;480,5
1;14/01/2011 0:00;24,025;1;1140;2;0;0;4300,475;1;9;86;1432,8;159,2;480,5
1;14/01/2011 0:00;288,3;4;1140;5;0;0;5958,2;1;13;269;2069,6;159,2;480,5
1;14/01/2011 0:00;0;0;1140;10;0;0;3844;1;8;210;1273,6;159,2;480,5
1;14/01/2011 0:00;96,1;1;1140;10;0;0;3747,9;1;8;219;1273,6;159,2;480,5
1;14/01/2011 0:00;43,62;2;1141;2;0;0;3882,18;1;9;10;1300,68;144,52;436,2
1;14/01/2011 0:00;58,785;3;1142;2;0;0;6995,415;1;18;115;3243,96;180,22;391,9
1;14/01/2011 0:00;19,595;1;1142;2;0;0;3507,505;1;9;135;1621,98;180,22;391,9
1;14/01/2011 0:00;78,38;1;1142;10;0;0;3056,82;1;8;230;1441,76;180,22;391,9
1;14/01/2011 0:00;65,6;4;1143;2;0;0;1246,4;1;4;16;603,36;150,84;328
1;14/01/2011 0:00;16,4;1;1143;2;0;0;1295,6;1;4;148;603,36;150,84;328
1;14/01/2011 0:00;50;1;1152;2;0;0;8950;1;9;179;2981,88;331,32;1000
1;14/01/2011 0:00;150;3;1152;2;0;0;7850;1;8;227;2650,56;331,32;1000
1;14/01/2011 0:00;600;3;1152;10;0;0;7400;1;8;244;2650,56;331,32;1000
1;14/01/2011 0:00;599,4;3;1153;10;0;0;7392,6;1;8;242;2647,92;330,99;999
1;14/01/2011 0:00;798,4;4;1154;10;0;0;7185,6;1;8;250;2645,28;330,66;998
1;14/01/2011 0:00;50;1;1176;2;0;0;8950;1;9;14;2981,88;331,32;1000
1;14/01/2011 0:00;50;1;1176;2;0;0;8950;1;9;33;2981,88;331,32;1000
1;14/01/2011 0:00;199,6;4;1178;2;0;0;8782,4;1;9;54;2975,94;330,66;998
1;14/01/2011 0:00;199,6;4;1178;2;0;0;8782,4;1;9;99;2975,94;330,66;998
1;14/01/2011 0:00;199,6;4;1178;2;0;0;8782,4;1;9;149;2975,94;330,66;998
1;14/01/2011 0:00;598,8;3;1178;10;998;1;7385,2;1;8;209;2314,62;330,66;998
1;14/01/2011 0:00;49;1;1179;2;0;0;8771;1;9;50;2922,21;324,69;980
1;14/01/2011 0:00;147;3;1179;2;0;0;8673;1;9;167;2922,21;324,69;980
1;14/01/2011 0:00;0;0;1179;10;0;0;7840;1;8;201;2597,52;324,69;980
1;14/01/2011 0:00;0;0;1179;10;0;0;7840;1;8;219;2597,52;324,69;980
1;14/01/2011 0:00;0;0;1200;2;0;0;9000;1;9;103;2981,88;331,32;1000
1;14/01/2011 0:00;100;2;1200;2;0;0;8900;1;9;171;2981,88;331,32;1000
1;14/01/2011 0:00;49,95;1;1201;2;0;0;8941,05;1;9;158;2978,91;330,99;999
1;14/01/2011 0:00;199,6;4;1202;2;0;0;8782,4;1;9;118;2975,94;330,66;998
1;14/01/2011 0:00;598,8;3;1202;10;0;0;7385,2;1;8;201;2645,28;330,66;998
1;14/01/2011 0:00;598,8;3;1202;10;0;0;7385,2;1;8;210;2645,28;330,66;998
1;14/01/2011 0:00;24,1;1;1221;2;0;0;4313,9;1;9;161;2211,66;245,74;482
1;14/01/2011 0:00;243;3;1228;2;0;0;14337;1;9;31;4830,66;536,74;1620
1;14/01/2011 0:00;0;0;1228;2;0;0;14580;1;9;88;4830,66;536,74;1620
1;14/01/2011 0:00;1296;4;1228;10;0;0;11664;1;8;209;4293,92;536,74;1620
1;14/01/2011 0:00;9,998;4;1247;2;0;0;189,962;1;4;42;101,96;25,49;49,99
1;14/01/2011 0:00;9,998;4;1247;2;0;0;189,962;1;4;132;101,96;25,49;49,99
1;14/01/2011 0:00;22,4955;3;1248;5;0;0;277,4445;1;6;256;152,94;25,49;49,99
1;14/01/2011 0:00;19,996;2;1248;10;0;0;179,964;1;4;218;101,96;25,49;49,99
1;14/01/2011 0:00;0;0;1249;2;0;0;199,96;1;4;36;101,96;25,49;49,99
1;14/01/2011 0:00;2,4995;1;1249;2;0;0;197,4605;1;4;227;101,96;25,49;49,99
1;14/01/2011 0:00;4,999;2;1249;2;49,99;1;194,961;1;4;285;101,96;25,49;49,99
1;14/01/2011 0:00;0;0;1249;10;49,99;1;199,96;1;4;248;101,96;25,49;49,99
1;14/01/2011 0:00;17,997;2;1250;5;0;0;341,943;1;6;276;183,48;30,58;59,99
1;14/01/2011 0:00;0;0;1251;2;0;0;239,96;1;4;35;122,32;30,58;59,99
1;14/01/2011 0:00;0;0;1251;2;59,99;1;239,96;1;4;112;122,32;30,58;59,99
1;14/01/2011 0:00;5,999;2;1252;2;0;0;233,961;1;4;21;122,32;30,58;59,99
1;14/01/2011 0:00;8,9985;3;1252;2;0;0;230,9615;1;4;64;122,32;30,58;59,99
1;14/01/2011 0:00;2,9995;1;1252;2;0;0;236,9605;1;4;179;122,32;30,58;59,99
1;14/01/2011 0:00;7,398;4;1260;2;0;0;140,562;1;4;35;75,44;18,86;36,99
1;14/01/2011 0:00;3,699;2;1260;2;0;0;144,261;1;4;150;75,44;18,86;36,99
1;14/01/2011 0:00;0;0;1261;2;0;0;147,96;1;4;89;75,44;18,86;36,99
1;14/01/2011 0:00;22,194;4;1261;5;0;0;199,746;1;6;264;113,16;18,86;36,99
1;14/01/2011 0:00;11,097;2;1261;5;0;0;210,843;1;6;269;113,16;18,86;36,99
1;14/01/2011 0:00;11,097;2;1261;5;0;0;210,843;1;6;295;113,16;18,86;36,99
1;14/01/2011 0:00;5,5485;3;1262;2;36,99;1;142,4115;1;4;42;75,44;18,86;36,99
1;14/01/2011 0:00;1,8495;1;1262;2;0;0;146,1105;1;4;156;75,44;18,86;36,99
1;14/01/2011 0:00;9,992;4;1267;2;49,96;1;189,848;1;4;47;101,88;25,47;49,96
1;14/01/2011 0:00;2,498;1;1267;2;0;0;197,342;1;4;168;101,88;25,47;49,96
1;14/01/2011 0:00;9,992;4;1268;2;0;0;189,848;1;4;114;101,88;25,47;49,96
1;14/01/2011 0:00;2,498;1;1268;2;0;0;197,342;1;4;186;101,88;25,47;49,96
1;14/01/2011 0:00;2,498;1;1269;2;0;0;197,342;1;4;61;101,88;25,47;49,96
1;14/01/2011 0:00;3,7485;3;1282;2;0;0;96,2115;1;4;15;50,96;12,74;24,99
1;14/01/2011 0:00;0;0;1282;5;0;0;149,94;1;6;251;76,44;12,74;24,99
1;14/01/2011 0:00;19,992;4;1282;10;0;0;79,968;1;4;232;50,96;12,74;24,99
1;14/01/2011 0:00;0;0;1283;2;0;0;99,96;1;4;172;50,96;12,74;24,99
1;14/01/2011 0:00;1,2495;1;1284;2;0;0;98,7105;1;4;75;50,96;12,74;24,99
1;14/01/2011 0:00;1,2495;1;1284;2;0;0;98,7105;1;4;101;50,96;12,74;24,99
1;14/01/2011 0:00;3,7485;1;1284;5;0;0;146,1915;1;6;259;76,44;12,74;24,99
1;14/01/2011 0:00;1,2495;1;1285;2;0;0;98,7105;1;4;186;50,96;12,74;24,99
1;14/01/2011 0:00;2,5;2;1299;2;0;0;222,5;1;9;64;103,5;11,5;25
1;14/01/2011 0:00;10;2;1299;10;0;0;190;1;8;202;92;11,5;25
1;14/01/2011 0:00;10;2;1299;10;0;0;190;1;8;305;92;11,5;25
1;14/01/2011 0:00;3,4;1;1304;2;0;0;608,6;1;9;70;281,43;31,27;68
1;14/01/2011 0:00;13,6;1;1304;10;0;0;530,4;1;8;244;250,16;31,27;68
1;14/01/2011 0:00;13,6;1;1304;10;0;0;530,4;1;8;245;250,16;31,27;68
1;14/01/2011 0:00;10,2;3;1305;2;0;0;601,8;1;9;144;281,43;31,27;68
1;14/01/2011 0:00;0;0;1305;10;0;0;544;1;8;205;250,16;31,27;68
1;14/01/2011 0:00;3,4;1;1306;2;0;0;608,6;1;9;84;281,43;31,27;68
1;14/01/2011 0:00;10,2;3;1306;2;0;0;601,8;1;9;132;281,43;31,27;68
1;14/01/2011 0:00;3,4;1;1306;2;0;0;608,6;1;9;151;281,43;31,27;68
1;14/01/2011 0:00;27,2;2;1306;10;68;1;516,8;1;8;303;218,89;31,27;68
1;14/01/2011 0:00;2,8;2;1309;2;0;0;109,2;1;4;107;57,12;14,28;28
1;14/01/2011 0:00;22,4;4;1309;10;0;0;89,6;1;4;208;57,12;14,28;28
1;14/01/2011 0:00;4,2;3;1310;2;0;0;107,8;1;4;227;57,12;14,28;28
1;14/01/2011 0:00;12,6;3;1310;5;0;0;155,4;1;6;257;85,68;14,28;28
1;14/01/2011 0:00;4,2;1;1310;5;0;0;163,8;1;6;264;85,68;14,28;28
1;14/01/2011 0:00;0;0;1310;10;0;0;112;1;4;209;57,12;14,28;28
1;14/01/2011 0:00;8,4;2;1311;5;0;0;159,6;1;6;278;85,68;14,28;28
1;14/01/2011 0:00;1,998;4;1316;2;0;0;37,962;1;4;124;20,36;5,09;9,99
1;14/01/2011 0:00;3,996;2;1316;10;0;0;55,944;1;6;297;30,54;5,09;9,99
1;14/01/2011 0:00;1,9485;3;1317;2;0;0;50,0115;1;4;47;26,48;6,62;12,99
1;14/01/2011 0:00;1,299;2;1317;2;0;0;50,661;1;4;148;26,48;6,62;12,99
1;14/01/2011 0:00;0;0;1318;2;16,99;1;67,96;1;4;95;34,64;8,66;16,99
1;14/01/2011 0:00;3,398;1;1318;10;0;0;64,562;1;4;201;34,64;8,66;16,99
1;14/01/2011 0:00;1,1495;1;1319;2;0;0;205,7605;1;9;8;95,13;10,57;22,99
1;14/01/2011 0:00;3,4485;3;1319;2;0;0;203,4615;1;9;32;95,13;10,57;22,99
1;14/01/2011 0:00;0;0;1319;2;0;0;206,91;1;9;168;95,13;10,57;22,99
1;14/01/2011 0:00;4,598;1;1319;10;22,99;1;179,322;1;8;212;73,99;10,57;22,99
1;14/01/2011 0:00;21,592;4;1320;10;0;0;194,328;1;8;235;99,28;12,41;26,99
1;14/01/2011 0:00;4,3485;3;1321;2;0;0;256,5615;1;9;54;119,97;13,33;28,99
1;14/01/2011 0:00;0;0;1321;2;0;0;260,91;1;9;103;119,97;13,33;28,99
1;14/01/2011 0:00;11,596;2;1321;10;0;0;220,324;1;8;201;106,64;13,33;28,99
1;14/01/2011 0:00;1,7995;1;1323;2;35,99;1;322,1105;1;9;2;132,4;16,55;35,99
1;14/01/2011 0:00;7,198;4;1323;2;0;0;316,712;1;9;88;148,95;16,55;35,99
1;14/01/2011 0:00;3,599;2;1323;2;35,99;1;320,311;1;9;163;132,4;16,55;35,99
1;14/01/2011 0:00;7,798;4;1324;2;0;0;343,112;1;9;2;161,37;17,93;38,99
1;14/01/2011 0:00;15,596;2;1324;10;0;0;296,324;1;8;247;143,44;17,93;38,99
1;14/01/2011 0:00;1,9995;1;1325;2;0;0;357,9105;1;9;81;165,51;18,39;39,99
1;14/01/2011 0:00;7,998;1;1325;10;0;0;311,922;1;8;303;147,12;18,39;39,99
1;14/01/2011 0:00;4,699;2;1327;2;0;0;418,211;1;9;182;140,13;15,57;46,99
1;14/01/2011 0:00;28,194;3;1327;10;0;0;347,726;1;8;207;124,56;15,57;46,99
1;14/01/2011 0:00;14,997;2;1328;5;0;0;634,873;1;13;294;215,28;16,56;49,99
1;14/01/2011 0:00;1,699;2;1329;2;0;0;151,211;1;9;62;70,29;7,81;16,99
1;14/01/2011 0:00;3,398;4;1329;2;0;0;149,512;1;9;187;70,29;7,81;16,99
1;14/01/2011 0:00;4,598;4;1330;2;0;0;202,312;1;9;137;95,13;10,57;22,99
1;14/01/2011 0:00;1,1495;1;1330;2;0;0;205,7605;1;9;138;95,13;10,57;22,99
1;14/01/2011 0:00;4,598;4;1330;2;0;0;202,312;1;9;163;95,13;10,57;22,99
1;14/01/2011 0:00;0;0;1330;2;0;0;206,91;1;9;176;95,13;10,57;22,99
1;14/01/2011 0:00;6,897;2;1330;5;0;0;291,973;1;13;264;137,41;10,57;22,99
1;14/01/2011 0:00;4,3485;3;1332;2;0;0;256,5615;1;9;101;119,97;13,33;28,99
1;14/01/2011 0:00;0;0;1332;5;0;0;376,87;1;13;267;173,29;13,33;28,99
1;14/01/2011 0:00;7,198;4;1334;2;0;0;316,712;1;9;30;148,95;16,55;35,99
1;14/01/2011 0:00;7,198;4;1334;2;35,99;1;316,712;1;9;62;132,4;16,55;35,99
1;14/01/2011 0:00;21,594;3;1334;10;0;0;266,326;1;8;213;132,4;16,55;35,99
1;14/01/2011 0:00;8,762;1;1336;10;0;0;341,718;1;8;201;161,2;20,15;43,81
1;14/01/2011 0:00;35,048;4;1336;10;0;0;315,432;1;8;247;161,2;20,15;43,81
1;14/01/2011 0:00;11,352;4;1340;10;14,19;1;45,408;1;4;219;28,92;7,23;14,19
1;14/01/2011 0:00;5,676;2;1340;10;0;0;51,084;1;4;240;28,92;7,23;14,19
1;14/01/2011 0:00;0;0;1342;2;0;0;378;1;9;36;125,28;13,92;42
1;14/01/2011 0:00;8,4;1;1342;10;0;0;327,6;1;8;217;111,36;13,92;42
1;14/01/2011 0:00;0;0;1344;2;0;0;64;1;4;2;32,64;8,16;16
1;14/01/2011 0:00;0,8;1;1344;2;0;0;63,2;1;4;114;32,64;8,16;16
1;14/01/2011 0:00;4,4;4;1345;2;0;0;193,6;1;9;95;91,08;10,12;22
1;14/01/2011 0:00;4,6;4;1346;2;0;0;202,4;1;9;145;95,22;10,58;23
1;14/01/2011 0:00;3,45;3;1346;2;0;0;203,55;1;9;171;95,22;10,58;23
1;14/01/2011 0:00;3,15;3;1347;2;0;0;185,85;1;9;55;86,94;9,66;21
1;14/01/2011 0:00;4,2;4;1347;2;0;0;184,8;1;9;177;86,94;9,66;21
1;14/01/2011 0:00;1,4985;3;1349;2;0;0;38,4615;1;4;156;20,36;5,09;9,99
1;14/01/2011 0:00;2,997;2;1349;5;0;0;56,943;1;6;253;30,54;5,09;9,99
1;14/01/2011 0:00;3,996;2;1349;10;0;0;35,964;1;4;241;20,36;5,09;9,99
1;14/01/2011 0:00;1,9485;3;1350;2;0;0;50,0115;1;4;117;26,48;6,62;12,99
1;14/01/2011 0:00;0;0;1352;2;0;0;206,91;1;9;114;95,13;10,57;22,99
1;14/01/2011 0:00;4,598;4;1352;2;0;0;202,312;1;9;188;95,13;10,57;22,99
1;14/01/2011 0:00;1,1495;1;1352;2;0;0;205,7605;1;9;286;95,13;10,57;22,99
1;14/01/2011 0:00;0;0;1352;10;0;0;183,92;1;8;263;84,56;10,57;22,99
1;14/01/2011 0:00;2,699;2;1353;2;0;0;240,211;1;9;13;111,69;12,41;26,99
1;14/01/2011 0:00;1,3495;1;1353;2;0;0;241,5605;1;9;22;111,69;12,41;26,99
1;14/01/2011 0:00;0;0;1354;10;0;0;231,92;1;8;305;106,64;13,33;28,99
1;14/01/2011 0:00;21,594;3;1356;10;0;0;266,326;1;8;245;132,4;16,55;35,99
1;14/01/2011 0:00;15,596;2;1357;10;0;0;296,324;1;8;202;143,44;17,93;38,99
1;14/01/2011 0:00;15,596;2;1357;10;0;0;296,324;1;8;236;143,44;17,93;38,99
1;14/01/2011 0:00;39,992;4;1361;10;0;0;359,928;1;8;241;132,48;16,56;49,99
1;14/01/2011 0:00;19,996;2;1361;10;0;0;629,874;1;13;297;215,28;16,56;49,99
1;14/01/2011 0:00;0,8495;1;1362;2;0;0;152,0605;1;9;161;70,29;7,81;16,99
1;14/01/2011 0:00;6,796;2;1362;10;0;0;129,124;1;8;204;62,48;7,81;16,99
1;14/01/2011 0:00;6,897;6;1363;2;0;0;406,923;1;18;11;190,26;10,57;22,99
1;14/01/2011 0:00;2,899;2;1365;2;28,99;1;258,011;1;9;2;106,64;13,33;28,99
1;14/01/2011 0:00;2,899;2;1365;2;0;0;258,011;1;9;47;119,97;13,33;28,99
1;14/01/2011 0:00;0;0;1365;2;0;0;260,91;1;9;150;119,97;13,33;28,99
1;14/01/2011 0:00;5,3985;3;1367;2;0;0;318,5115;1;9;43;148,95;16,55;35,99
1;14/01/2011 0:00;1,7995;1;1367;2;0;0;322,1105;1;9;47;148,95;16,55;35,99
1;14/01/2011 0:00;1,7995;1;1367;2;0;0;322,1105;1;9;77;148,95;16,55;35,99
1;14/01/2011 0:00;0;0;1369;10;0;0;350,48;1;8;212;161,2;20,15;43,81
1;14/01/2011 0:00;3,599;2;1372;2;0;0;320,311;1;9;55;148,95;16,55;35,99
1;14/01/2011 0:00;21,594;3;1372;10;0;0;266,326;1;8;246;132,4;16,55;35,99
1;14/01/2011 0:00;11,352;4;1373;10;0;0;45,408;1;4;263;28,92;7,23;14,19
1;14/01/2011 0:00;0;0;1378;2;0;0;198;1;9;148;91,08;10,12;22
