BrandName;ClassName;Manufacturer;ProductDescription;ProductKey;ProductName;ProductSubcategoryKey;UnitCost;UnitPrice
The Phone Company;Deluxe;The Phone Company;With 3MB Memory and 6-line backlit display;1564;The Phone Company PDA Phone Unlocked 4.7 inches L550 White;32;100,06;302
The Phone Company;Economy;The Phone Company;1.3 megapixel camera, touch screen display;1441;The Phone Company Touch Screen Phones - LCD M12 Grey;31;91,97;200
The Phone Company;Economy;The Phone Company;240×320, GSM/GPRS/EDGE 2.2'';1437;The Phone Company Finger Touch Screen Phones M30 Grey;31;91,51;199
The Phone Company;Economy;The Phone Company;3G-enabled touch screen phone with full HTML browsing, access to email and instant messaging, compatible with  3G network (available in select markets);1458;The Phone Company Touch Screen Phones - LCD M12 Gold;31;91,97;200
The Phone Company;Economy;The Phone Company;5 MP camera, MP3/Video Player, and Micro SD slot-international version with no warranty;1424;The Phone Company Touch Screen Phones - LCD M12 Black;31;91,97;200
The Phone Company;Economy;The Phone Company;5.0 megapixel camera w/auto focus, zoom and video capture;1420;The Phone Company Finger Touch Screen Phones M30 Black;31;91,51;199
The Phone Company;Economy;The Phone Company;Business-oriented Smartphone with windows mobile 6.1 OS, video share service, and mobile banking;1454;The Phone Company Finger Touch Screen Phones M30 Gold;31;91,51;199
The Phone Company;Economy;The Phone Company;It comes with Headphone, double battery (rechargeable), USB cable, charger and user's manual , access to email and instant messaging, compatible with  3G network dust Free, scratch resistant, easy to apply;1457;The Phone Company Touch Screen Phones - CRT M11 Gold;31;86,91;189
The Phone Company;Economy;The Phone Company;Smart phones without camera, high-resolution monochrome display;1470;The Phone Company Smart phones without camera E100 Black;32;65,77;129
The Phone Company;Economy;The Phone Company;Smart phones without camera, high-resolution monochrome display;1480;The Phone Company Smart phones without camera E100 Grey;32;65,77;129
The Phone Company;Economy;The Phone Company;Smart phones without camera, high-resolution monochrome display;1490;The Phone Company Smart phones without camera E100 White;32;65,77;129
The Phone Company;Economy;The Phone Company;Smart phones without camera, high-resolution monochrome display;1500;The Phone Company Smart phones without camera E100 Pink;32;65,77;129
The Phone Company;Economy;The Phone Company;Smart phones without camera, high-resolution monochrome display;1510;The Phone Company Smart phones without camera E100 Gold;32;65,77;129
The Phone Company;Economy;The Phone Company;Support Bluetooth V2.0 and A2DP Bluetooth stereo and MP3/MP4 music player;1423;The Phone Company Touch Screen Phones - CRT M11 Black;31;86,91;189
The Phone Company;Economy;The Phone Company;What's in the Box: handset, battery, charger, USB cable, mini-USB-to-3.5mm adapter, quick start guide;1440;The Phone Company Touch Screen Phones - CRT M11 Grey;31;86,91;189
The Phone Company;Regular;The Phone Company;1.3 megapixel camera, touch screen display;1412;The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Black;31;132,9;289
The Phone Company;Regular;The Phone Company;3G-enabled touch screen phone in ice blue with full HTML browsing, and access to email and instant messaging, compatible with 3G network;1429;The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey;31;132,9;289
The Phone Company;Regular;The Phone Company;3G-enabled touch screen phone with full HTML browsing, access to email and instant messaging, compatible with  3G network (available in select markets);1431;The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Grey;31;117,73;256
The Phone Company;Regular;The Phone Company;5 MP camera, MP3/Video Player, and Micro SD slot-international version with no warranty;1414;The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Black;31;117,73;256
The Phone Company;Regular;The Phone Company;5 MP camera, MP3/Video Player, and Micro SD slot-international version with no warranty;1453;The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold;31;118,65;258
The Phone Company;Regular;The Phone Company;5.0 megapixel camera w/auto focus, zoom and video capture;1449;The Phone Company Touch Screen Phones Infrared M901 Gold;31;137,96;300
The Phone Company;Regular;The Phone Company;5MP camera FM radio - international version with no warranty;1418;The Phone Company Touch Screen Phones SAW/On-wall M806 Black;31;134,74;293
The Phone Company;Regular;The Phone Company;5MP camera FM radio - international version with no warranty;1447;The Phone Company Touch Screen Phones SAW/Built-in M801 Gold;31;137,5;299
The Phone Company;Regular;The Phone Company;624 MHz processor, 256MB ROM / 64MB SDRAM;1536;The Phone Company PDA GPS Phone 3.7 inch M930 Black;32;137,04;298
The Phone Company;Regular;The Phone Company;624 MHz processor, 256MB ROM / 64MB SDRAM;1554;The Phone Company PDA GPS Phone 3.7 inch M930 Silver;32;137,04;298
The Phone Company;Regular;The Phone Company;8 GB of storage provides approximately 1,750 songs, includes earphones, USB;1410;"The Phone Company Touch Screen Phones 26-2.2"" M200 Black";31;105,77;230
The Phone Company;Regular;The Phone Company;8 GB of storage provides approximately 1,750 songs, includes earphones, USB;1439;The Phone Company Sharp Touch Screen Phones M910 Grey;31;138,42;301
The Phone Company;Regular;The Phone Company;A single, standardized and easy way to connect the phone to a computer;1523;The Phone Company PDA Phone 3.5 inches M320 Black;32;137,5;299
The Phone Company;Regular;The Phone Company;A single, standardized and easy way to connect the phone to a computer;1541;The Phone Company PDA Phone 3.5 inches M320 Silver;32;137,5;299
The Phone Company;Regular;The Phone Company;A single, standardized and easy way to connect the phone to a computer;1559;The Phone Company PDA Phone 3.5 inches M320 White;32;137,5;299
The Phone Company;Regular;The Phone Company;Access the web, high-resolution widescreen display, opera 8 web browser;1530;The Phone Company PDA Handheld 3.7 inch M630 Black;32;122,32;266
The Phone Company;Regular;The Phone Company;Access the web, high-resolution widescreen display, opera 8 web browser;1548;The Phone Company PDA Handheld 3.7 inch M630 Silver;32;122,32;266
The Phone Company;Regular;The Phone Company;Access the web, high-resolution widescreen display, opera 8 web browser;1566;The Phone Company PDA Handheld 3.7 inch M630 White;32;122,32;266
The Phone Company;Regular;The Phone Company;Bluetooth stereo music streaming, Micro SD expansion to 16 GB, access to personal email and instant messaging, up to 5 hours of talk time;1415;The Phone Company Touch Screen Phones Infrared M901 Black;31;137,96;300
The Phone Company;Regular;The Phone Company;Bluetooth stereo music streaming, Micro SD expansion to 16 GB, access to personal email and instant messaging, up to 5 hours of talk time;1444;"The Phone Company Touch Screen Phones 26-2.2"" M200 Gold";31;105,77;230
The Phone Company;Regular;The Phone Company;Bluetooth stereo music, Micro SD expansion to 8 GB, access to personal email and instant messaging;1432;The Phone Company Touch Screen Phones Infrared M901 Grey;31;137,96;300
The Phone Company;Regular;The Phone Company;Create and edit word, excel and PowerPoint-compatible files on the run, listen to MP3s;1475;The Phone Company Smart phones 6-LINE SCREEN M21 Black;32;105,77;230
The Phone Company;Regular;The Phone Company;Create and edit word, excel and PowerPoint-compatible files on the run, listen to MP3s;1478;The Phone Company Smart phones Expert M400 Black;32;137,96;300
The Phone Company;Regular;The Phone Company;Create and edit word, excel and PowerPoint-compatible files on the run, listen to MP3s;1485;The Phone Company Smart phones 6-LINE SCREEN M21 Grey;32;105,77;230
The Phone Company;Regular;The Phone Company;Create and edit word, excel and PowerPoint-compatible files on the run, listen to MP3s;1488;The Phone Company Smart phones Expert M400 Grey;32;137,96;300
The Phone Company;Regular;The Phone Company;Create and edit word, excel and PowerPoint-compatible files on the run, listen to MP3s;1495;The Phone Company Smart phones 6-LINE SCREEN M21 White;32;105,77;230
The Phone Company;Regular;The Phone Company;Create and edit word, excel and PowerPoint-compatible files on the run, listen to MP3s;1498;The Phone Company Smart phones Expert M400 White;32;137,96;300
The Phone Company;Regular;The Phone Company;Create and edit word, excel and PowerPoint-compatible files on the run, listen to MP3s;1505;The Phone Company Smart phones 6-LINE SCREEN M21 Pink;32;105,77;230
The Phone Company;Regular;The Phone Company;Create and edit word, excel and PowerPoint-compatible files on the run, listen to MP3s;1508;The Phone Company Smart phones Expert M400 Pink;32;137,96;300
The Phone Company;Regular;The Phone Company;Create and edit word, excel and PowerPoint-compatible files on the run, listen to MP3s;1515;The Phone Company Smart phones 6-LINE SCREEN M21 Gold;32;105,77;230
The Phone Company;Regular;The Phone Company;Create and edit word, excel and PowerPoint-compatible files on the run, listen to MP3s;1518;The Phone Company Smart phones Expert M400 Gold;32;137,96;300
The Phone Company;Regular;The Phone Company;Dual SIM-international version with warranty;1455;The Phone Company Pen Touch Screen Phones M320 Gold;31;133,36;290
The Phone Company;Regular;The Phone Company;Dust free, scratch resistant, easy to apply;1430;The Phone Company Touch Screen Phones SAW/Built-in M801 Grey;31;137,5;299
The Phone Company;Regular;The Phone Company;Fast 2.75G EDGE wireless technologies,;1417;The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Black;31;123,24;268
The Phone Company;Regular;The Phone Company;Fast 2.75G EDGE wireless technologies,;1446;The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold;31;132,9;289
The Phone Company;Regular;The Phone Company;GSM phone with 3-inch touch screen featuring intuitive controls, 2-megapixel camera with video recording;1419;The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black;31;118,65;258
The Phone Company;Regular;The Phone Company;GSM phone with 3-inch touch screen featuring intuitive controls, 2-megapixel camera with video recording;1448;The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Gold;31;117,73;256
The Phone Company;Regular;The Phone Company;GSM/GPRS/EDGE, 1.4'';1438;The Phone Company Pen Touch Screen Phones M320 Grey;31;133,36;290
The Phone Company;Regular;The Phone Company;Handheld device, special laptop software, including Documents to go;1476;The Phone Company Smart phones -320 x 320 M86 Black;32;132,44;288
The Phone Company;Regular;The Phone Company;Handheld device, special laptop software, including Documents to go;1486;The Phone Company Smart phones 320 x 320 M86 Grey;32;132,44;288
The Phone Company;Regular;The Phone Company;Handheld device, special laptop software, including Documents to go;1496;The Phone Company Smart phones 320 x 320 M86 White;32;132,44;288
The Phone Company;Regular;The Phone Company;Handheld device, special laptop software, including Documents to go;1506;The Phone Company Smart phones 320 x 320 M86 Pink;32;132,44;288
The Phone Company;Regular;The Phone Company;Handheld device, special laptop software, including Documents to go;1516;The Phone Company Smart phones 320 x 320 M86 Gold;32;132,44;288
The Phone Company;Regular;The Phone Company;It comes with headphone, double battery (rechargeable), USB cable, charger and user's manual;1428;"The Phone Company Touch Screen Phones 26-1.4"" M250 Grey";31;123,24;268
The Phone Company;Regular;The Phone Company;Micro SD expansion to 16 GB, access to personal email and instant messaging;1436;The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey;31;118,65;258
The Phone Company;Regular;The Phone Company;Microsoft windows mobile, high-resolution monochrome display;1471;The Phone Company Microsoft Windows Mobile M200 Black;32;105,31;229
The Phone Company;Regular;The Phone Company;Microsoft windows mobile, high-resolution monochrome display;1481;The Phone Company Microsoft Windows Mobile M200 Grey;32;105,31;229
The Phone Company;Regular;The Phone Company;Microsoft windows mobile, high-resolution monochrome display;1491;The Phone Company Microsoft Windows Mobile M200 White;32;105,31;229
The Phone Company;Regular;The Phone Company;Microsoft windows mobile, high-resolution monochrome display;1501;The Phone Company Microsoft Windows Mobile M200 Pink;32;105,31;229
The Phone Company;Regular;The Phone Company;Microsoft windows mobile, high-resolution monochrome display;1511;The Phone Company Microsoft Windows Mobile M200 Gold;32;105,31;229
The Phone Company;Regular;The Phone Company;Multimedia accelerator with 16MB video memory;1520;The Phone Company PDA Wifi 3.5-inch M200 Black;32;128,76;280
The Phone Company;Regular;The Phone Company;Multimedia accelerator with 16MB video memory;1538;The Phone Company PDA Wifi 3.5-inch M200 Silver;32;128,76;280
The Phone Company;Regular;The Phone Company;Multimedia accelerator with 16MB video memory;1556;The Phone Company PDA Wifi 3.5-inch M200 White;32;128,76;280
The Phone Company;Regular;The Phone Company;Pocket versions of familiar applications like Outlook, Word, and Excel;1532;The Phone Company PDA Palm 3.5 inch M810 Black;32;128,76;280
The Phone Company;Regular;The Phone Company;Pocket versions of familiar applications like Outlook, Word, and Excel;1533;The Phone Company PDA Palm 3.7 inch M830 Black;32;137,5;299
The Phone Company;Regular;The Phone Company;Pocket versions of familiar applications like Outlook, Word, and Excel;1550;The Phone Company PDA Palm 3.5 inch M810 Silver;32;128,76;280
The Phone Company;Regular;The Phone Company;Pocket versions of familiar applications like Outlook, Word, and Excel;1551;The Phone Company PDA Palm 3.7 inch M830 Silver;32;137,5;299
The Phone Company;Regular;The Phone Company;Pocket versions of familiar applications like Outlook, Word, and Excel;1568;The Phone Company PDA Palm 3.5 inch M810 White;32;128,76;280
The Phone Company;Regular;The Phone Company;Pocket versions of familiar applications like Outlook, Word, and Excel;1569;The Phone Company PDA Palm 3.7 inch M830 White;32;137,5;299
The Phone Company;Regular;The Phone Company;Removable/rechargeable battery and integrated keyboard, integrated Bluetooth;1535;The Phone Company PDA GPS Phone 3.5 inch M910 Black;32;123,24;268
The Phone Company;Regular;The Phone Company;Removable/rechargeable battery and integrated keyboard, integrated Bluetooth;1553;The Phone Company PDA GPS Phone 3.5 inch M910 Silver;32;123,24;268
The Phone Company;Regular;The Phone Company;Smart phones 160x160, AC adapter, stylus, protective cover, installation CD-ROM, application manual;1474;The Phone Company Smart phones 160x160 M26 Black;32;95,65;208
The Phone Company;Regular;The Phone Company;Smart phones 160x160, AC adapter, stylus, protective cover, installation CD-ROM, application manual;1484;The Phone Company Smart phones 160x160 M26 Grey;32;95,65;208
The Phone Company;Regular;The Phone Company;Smart phones 160x160, AC adapter, stylus, protective cover, installation CD-ROM, application manual;1494;The Phone Company Smart phones 160x160 M26 White;32;95,65;208
The Phone Company;Regular;The Phone Company;Smart phones 160x160, AC adapter, stylus, protective cover, installation CD-ROM, application manual;1504;The Phone Company Smart phones 160x160 M26 Pink;32;95,65;208
The Phone Company;Regular;The Phone Company;Smart phones 160x160, AC adapter, stylus, protective cover, installation CD-ROM, application manual;1514;The Phone Company Smart phones 160x160 M26 Gold;32;95,65;208
The Phone Company;Regular;The Phone Company;Smart phones 4 GB of memory, memory stick media expansion slot;1472;The Phone Company Smart phones 4 GB of Memory M300 Black;32;109,91;239
The Phone Company;Regular;The Phone Company;Smart phones 4 GB of memory, memory stick media expansion slot;1482;The Phone Company Smart phones 4 GB of Memory M300 Grey;32;109,91;239
The Phone Company;Regular;The Phone Company;Smart phones 4 GB of memory, memory stick media expansion slot;1492;The Phone Company Smart phones 4 GB of Memory M300 White;32;109,91;239
The Phone Company;Regular;The Phone Company;Smart phones 4 GB of memory, memory stick media expansion slot;1502;The Phone Company Smart phones 4 GB of Memory M300 Pink;32;109,91;239
The Phone Company;Regular;The Phone Company;Smart phones 4 GB of memory, memory stick media expansion slot;1512;The Phone Company Smart phones 4 GB of Memory M300 Gold;32;109,91;239
The Phone Company;Regular;The Phone Company;Smart phones 8 GB of memory, memory stick media expansion slot;1473;The Phone Company Smart phones 8 GB of Memory M400 Black;32;123,7;269
The Phone Company;Regular;The Phone Company;Smart phones 8 GB of memory, memory stick media expansion slot;1483;The Phone Company Smart phones 8 GB of Memory M400 Grey;32;123,7;269
The Phone Company;Regular;The Phone Company;Smart phones 8 GB of memory, memory stick media expansion slot;1493;The Phone Company Smart phones 8 GB of Memory M400 White;32;123,7;269
The Phone Company;Regular;The Phone Company;Smart phones 8 GB of memory, memory stick media expansion slot;1503;The Phone Company Smart phones 8 GB of Memory M400 Pink;32;123,7;269
The Phone Company;Regular;The Phone Company;Smart phones 8 GB of memory, memory stick media expansion slot;1513;The Phone Company Smart phones 8 GB of Memory M400 Gold;32;123,7;269
The Phone Company;Regular;The Phone Company;Stream and store MP3s and videos with high quality stereo sound;1526;The Phone Company PDA Phone Unlocked 3.7 inches M510 Black;32;109,45;238
The Phone Company;Regular;The Phone Company;Stream and store MP3s and videos with high quality stereo sound;1544;The Phone Company PDA Phone Unlocked 3.7 inches M510 Silver;32;109,45;238
The Phone Company;Regular;The Phone Company;Stream and store MP3s and videos with high quality stereo sound;1562;The Phone Company PDA Phone Unlocked 3.7 inches M510 White;32;109,45;238
The Phone Company;Regular;The Phone Company;Support 3G service, 5-megapixel camera/camcorder, bluetooth stereo music streaming;1416;The Phone Company Touch Screen Phones Capacitive M908 Black;31;141,64;308
The Phone Company;Regular;The Phone Company;Support 3G service, 5-megapixel camera/camcorder, bluetooth stereo music streaming;1445;"The Phone Company Touch Screen Phones 26-1.4"" M250 Gold";31;123,24;268
The Phone Company;Regular;The Phone Company;Support Bluetooth V2.0 and A2DP Bluetooth stereo and MP3/MP4 music player;1452;The Phone Company Touch Screen Phones SAW/On-wall M806 Gold;31;134,74;293
The Phone Company;Regular;The Phone Company;Toll free Numbers & Weights & Measures & Schedule planner;1529;The Phone Company PDA Handheld 3.5 inch M610 Black;32;117,27;255
The Phone Company;Regular;The Phone Company;Toll free Numbers & Weights & Measures & Schedule planner;1547;The Phone Company PDA Handheld 3.5 inch M610 Silver;32;117,27;255
The Phone Company;Regular;The Phone Company;Toll free Numbers & Weights & Measures & Schedule planner;1565;The Phone Company PDA Handheld 3.5 inch M610 White;32;117,27;255
The Phone Company;Regular;The Phone Company;"Touch 3G phone with 2MP camera and 2.6"" TFT-LCD with backlight LED touch-sensitive screen";1421;"The Phone Company Pen Touch Screen Phones-2.6"" M320 Black";31;133,36;290
The Phone Company;Regular;The Phone Company;"Touch 3G phone with 2MP camera and 2.6"" TFT-LCD with backlight LED touch-sensitive screen";1450;The Phone Company Touch Screen Phones Capacitive M908 Gold;31;141,64;308
The Phone Company;Regular;The Phone Company;Unlocked quad band, 4 GB of memory, FM radio, and touch screen, Mp3, Mp4 players, Bluetooth;1427;"The Phone Company Touch Screen Phones 26-2.2"" M200 Grey";31;105,77;230
The Phone Company;Regular;The Phone Company;Unlocked quad band, 4 GB of memory, FM Radio, touch screen, Mp3, Mp4 Players, and Bluetooth;1456;The Phone Company Sharp Touch Screen Phones M910 Gold;31;138,42;301
The Phone Company;Regular;The Phone Company;Up to 288 hours (12 days) of standby time, what’s in the box: handset, battery, charger, 1 GB Micro SD memory card, USB cable, wired stereo hands free headset, quick start guide;1435;The Phone Company Touch Screen Phones SAW/On-wall M806 Grey;31;134,74;293
The Phone Company;Regular;The Phone Company;Up to 5 hours of talk time, up to 240 hours (10 days) of standby time;1433;The Phone Company Touch Screen Phones Capacitive M908 Grey;31;141,64;308
The Phone Company;Regular;The Phone Company;Video share service, 3.2-megapixel camera/camcorder;1413;The Phone Company Touch Screen Phones SAW/Built-in M801 Black;31;137,5;299
The Phone Company;Regular;The Phone Company;Watch video clips and view photos wherever you go , create and edit word, excel and PowerPoint-compatible files on the run, listen to MP3s;1477;The Phone Company Smart phones Unlocked M300 Black;32;122,78;267
The Phone Company;Regular;The Phone Company;Watch video clips and view photos wherever you go, create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s;1487;The Phone Company Smart phones Unlocked M300 Grey;32;122,78;267
The Phone Company;Regular;The Phone Company;Watch video clips and view photos wherever you go, create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s;1497;The Phone Company Smart phones Unlocked M300 White;32;122,78;267
The Phone Company;Regular;The Phone Company;Watch video clips and view photos wherever you go, create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s;1507;The Phone Company Smart phones Unlocked M300 Pink;32;122,78;267
The Phone Company;Regular;The Phone Company;Watch video clips and view photos wherever you go, create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s;1517;The Phone Company Smart phones Unlocked M300 Gold;32;122,78;267
The Phone Company;Regular;The Phone Company;What's in the Box: handset, battery, charger, USB cable, mini-USB-to-3.5mm adapter, quick start guide;1411;"The Phone Company Touch Screen Phones 26-1.4"" M250 Black";31;123,24;268
The Phone Company;Regular;The Phone Company;What's in the box: handset, battery, charger, user manual;1434;The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Grey;31;123,24;268
The Phone Company;Regular;The Phone Company;Wherever you are, you can enjoy the high-speed, always on connectivity provides the ultimate internet experience, radio, Bluetooth capability;1422;The Phone Company Sharp Touch Screen Phones M910 Black;31;138,42;301
The Phone Company;Regular;The Phone Company;Wherever you are, you can enjoy the high-speed, always on connectivity provides the ultimate internet experience, radio, Bluetooth capability;1451;The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Gold;31;123,24;268
The Phone Company;Regular;The Phone Company;Wide touch screen and full keyboard;1527;The Phone Company PDA Phone Unlocked 3.5 inches M530 Black;32;123,24;268
The Phone Company;Regular;The Phone Company;Wide touch screen and full keyboard;1545;The Phone Company PDA Phone Unlocked 3.5 inches M530 Silver;32;123,24;268
The Phone Company;Regular;The Phone Company;Wide touch screen and full keyboard;1563;The Phone Company PDA Phone Unlocked 3.5 inches M530 White;32;123,24;268
Wide World Importers;Deluxe;Wide World Importers;1080p high definition projector, 1200 ANSI lumens, 14,000:1 contrast ratio, 2 HDMI inputs;611;WWI Projector 1080p LCD86 Black;19;760,38;2295
Wide World Importers;Deluxe;Wide World Importers;1080p high definition projector, 1200 ANSI lumens, 14,000:1 contrast ratio, 2 HDMI inputs;622;WWI Projector 1080p LCD86 White;19;760,38;2295
Wide World Importers;Deluxe;Wide World Importers;1080p high definition projector, 1200 ANSI lumens, 14,000:1 contrast ratio, 2 HDMI inputs;633;WWI Projector 1080p LCD86 Silver;19;760,38;2295
Wide World Importers;Deluxe;Wide World Importers;1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio;612;WWI Projector 1080p DLP86 Black;19;827,97;2499
Wide World Importers;Deluxe;Wide World Importers;1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio;623;WWI Projector 1080p DLP86 White;19;827,97;2499
Wide World Importers;Deluxe;Wide World Importers;1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio;634;WWI Projector 1080p DLP86 Silver;19;827,97;2499
Wide World Importers;Deluxe;Wide World Importers;2.33GHz dual processor, 4MB L2 cache, 750GB 7200RPM hard drive;444;WWI Desktop PC2.33 X2330 Black;17;304,48;919
Wide World Importers;Deluxe;Wide World Importers;2.33GHz dual processor, 4MB L2 cache, 750GB 7200RPM hard drive;450;WWI Desktop PC2.33 X2330 Brown;17;304,48;919
Wide World Importers;Deluxe;Wide World Importers;2.33GHz dual processor, 4MB L2 cache, 750GB 7200RPM hard drive;455;WWI Desktop PC2.33 X2330 White;17;304,48;919
Wide World Importers;Deluxe;Wide World Importers;2.33GHz dual processor, 750GB 7200RPM hard drive, 19” widescreen LCD monitors;438;WWI Desktop PC2.33 X2330 Silver;17;304,48;919
Wide World Importers;Deluxe;Wide World Importers;24 inches HD display, 160° horizontal and vertical viewing angles;517;WWI LCD24 X300 Black;18;271,35;819
Wide World Importers;Deluxe;Wide World Importers;24 inches HD display, 160° horizontal and vertical viewing angles;528;WWI LCD24 X300 White;18;271,35;819
Wide World Importers;Deluxe;Wide World Importers;24 widescreen HD display, 1920 x 1200 maximum resolution;529;WWI LCD24W X300 White;18;287,92;869
Wide World Importers;Deluxe;Wide World Importers;24 widescreen HD display, 1920 x 1200 maximum resolutions;518;WWI LCD24W X300 Black;18;287,92;869
Wide World Importers;Deluxe;Wide World Importers;320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio;390;WWI Laptop19W X0196 Black;15;430,38;1299
Wide World Importers;Deluxe;Wide World Importers;320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio;396;WWI Laptop19W X0196 White;15;430,38;1299
Wide World Importers;Deluxe;Wide World Importers;320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio;402;WWI Laptop19W X0196 Blue;15;430,38;1299
Wide World Importers;Deluxe;Wide World Importers;640 x 480 VGA audio video pen, business portable recorder, about 3 hours recording;53;WWI 4GB Video Recording Pen X200 Black;4;98,07;296
Wide World Importers;Deluxe;Wide World Importers;640 x 480 VGA audio video pen, business portable recorder, about 3 hours recording;54;WWI 4GB Video Recording Pen X200 Red;4;98,07;296
Wide World Importers;Deluxe;Wide World Importers;640 x 480 VGA audio video pen, business portable recorder, about 3 hours recording;55;WWI 4GB Video Recording Pen X200 Pink;4;98,07;296
Wide World Importers;Deluxe;Wide World Importers;640 x 480 VGA audio video pen, business portable recorder, about 3 hours recording;56;WWI 4GB Video Recording Pen X200 Yellow;4;98,07;296
Wide World Importers;Deluxe;Wide World Importers;Seamlessly switch between music and calls, integrated ouch sensitive play-answer-end and volume controls;111;WWI Wireless Transmitter and Bluetooth Headphones X250 Black;6;82,83;249,99
Wide World Importers;Deluxe;Wide World Importers;Seamlessly switch between music and calls, integrated ouch sensitive play-answer-end and volume controls;112;WWI Wireless Transmitter and Bluetooth Headphones X250 Blue;6;82,83;249,99
Wide World Importers;Deluxe;Wide World Importers;Seamlessly switch between music and calls, integrated ouch sensitive play-answer-end and volume controls;113;WWI Wireless Transmitter and Bluetooth Headphones X250 White;6;82,83;249,99
Wide World Importers;Deluxe;Wide World Importers;Seamlessly switch between music and calls, integrated ouch sensitive play-answer-end and volume controls;114;WWI Wireless Transmitter and Bluetooth Headphones X250 Red;6;82,83;249,99
Wide World Importers;Deluxe;Wide World Importers;Seamlessly switch between music and calls, integrated ouch sensitive play-answer-end and volume controls;115;WWI Wireless Transmitter and Bluetooth Headphones X250 Silver;6;82,83;249,99
Wide World Importers;Economy;Wide World Importers;1.60GHz dual processor, 2GB DDR2 memories, 30GB 5400RPM hard drive;440;WWI Desktop PC1.60 E1600 Silver;17;112,14;219,95
Wide World Importers;Economy;Wide World Importers;1.60GHz dual processor, 2GB DDR2 memories, 30GB 5400RPM hard drive;446;WWI Desktop PC1.60 E1600 Black;17;112,14;219,95
Wide World Importers;Economy;Wide World Importers;1.60GHz dual processor, 2GB DDR2 memories, 30GB 5400RPM hard drive;452;WWI Desktop PC1.60 E1600 Red;17;112,14;219,95
Wide World Importers;Economy;Wide World Importers;1.60GHz dual processor, 2GB DDR2 memories, 30GB 5400RPM hard drive;457;WWI Desktop PC1.60 E1600 White;17;112,14;219,95
Wide World Importers;Economy;Wide World Importers;1.80GHz dual processor, 2GB DDR2 memories, 320GB 5400RPM hard drive;441;WWI Desktop PC1.80 E1800 Brown;17;117,21;229,9
Wide World Importers;Economy;Wide World Importers;1.80GHz dual processor, 2GB DDR2 memories, 320GB 5400RPM hard drive;453;WWI Desktop PC1.80 E1800 Silver;17;117,21;229,9
Wide World Importers;Economy;Wide World Importers;1.80GHz dual processor, 2GB DDR2 memories, 320GB 5400RPM hard drive;458;WWI Desktop PC1.80 E1800 White;17;117,21;229,9
Wide World Importers;Economy;Wide World Importers;1.80GHz dual processor, 2GB DDR2 memory, 320GB 5400RPM hard drive;447;WWI Desktop PC1.80 E1800 Black;17;117,21;229,9
Wide World Importers;Economy;Wide World Importers;1.80GHz dual processor, 4GB DDR2 memories, 400GB 7200RPM hard drive;459;WWI Desktop PC1.80 E1801 White;17;137,6;269,9
Wide World Importers;Economy;Wide World Importers;1.80GHz dual processor, 4GB DDR2 memory, 400GB 7200RPM hard drive;442;WWI Desktop PC1.80 E1801 Silver;17;137,6;269,9
Wide World Importers;Economy;Wide World Importers;1.80GHz dual processor, 4GB DDR2 memory, 400GB 7200RPM hard drive;448;WWI Desktop PC1.80 E1801 Black;17;137,6;269,9
Wide World Importers;Economy;Wide World Importers;1.80GHz dual processor, 4GB DDR2 memory, 400GB 7200RPM hard drive;454;WWI Desktop PC1.80 E1801 Brown;17;137,6;269,9
Wide World Importers;Economy;Wide World Importers;1.80GHz dual processor, 4GB DDR2 memory, 500GB 7200RPM hard drive;460;WWI Desktop PC1.80 E1802 White;17;152,9;299,9
Wide World Importers;Economy;Wide World Importers;1:1 aspect ratio-85in, enjoy fast, easy setup with the innovative, patent-pending design;621;WWI Screen 85in E1010 Black;19;70,87;139
Wide World Importers;Economy;Wide World Importers;1:1 aspect ratio-85in, enjoy fast, easy setup with the innovative, patent-pending design;632;WWI Screen 85in E1010 White;19;70,87;139
Wide World Importers;Economy;Wide World Importers;16:9 aspect ratio-100in, designed for wall or ceiling installation;620;WWI Screen 100in M1609 Black;19;87,37;190
