Order ID,Order Date,Ship Date,Country,State,Postal Code,Region,Catedory,Sub-Category,Product name,Sales,Quantity,Discount,Profit,Unnamed: 14,Unnamed: 15,Unnamed: 16
6249,09/05/2019,13/05/2019,México,Baja California Sur,78745,North,Office Supplies,Paper,Xerox 1911,76.64,2,0.2,26.824,,,
6250,09/05/2019,13/05/2019,México,Baja California Sur,78745,North,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528,6,0.8,-27.791999999999998,,,
6251,02/04/2021,08/04/2021,México,Sinaloa,23464,North,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,177.68,2,0.0,46.1968,,,
6252,28/04/2021,03/05/2021,México,Yucatán,14701,East,Technology,Accessories,Logitech G600 MMO Gaming Mouse,159.98,2,0.0,57.5928,,,
6253,04/10/2019,08/10/2019,México,Oaxaca,33134,East,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,3,0.2,19.755,,,
6254,04/10/2019,08/10/2019,México,Oaxaca,33134,East,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,11.568,3,0.2,2.6028,,,
6255,11/06/2020,17/06/2020,México,Nayarit,28601,West,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",4.572,4,0.7,-3.81,,,
6256,30/01/2019,03/02/2019,México,Durango,61107,North,Technology,Phones,Nokia Lumia 1020,1439.9679999999998,4,0.2,143.9968,,,
6257,30/01/2019,03/02/2019,México,Durango,61107,North,Office Supplies,Binders,Avery Durable Binders,1.7280000000000002,3,0.8,-2.6784,,,
6258,30/01/2019,03/02/2019,México,Durango,61107,North,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,626.1,3,0.5,-538.446,,,
6259,27/09/2018,29/09/2018,México,Guanajuato,98103,West,Office Supplies,Art,Newell 334,99.2,5,0.0,25.791999999999998,,,
6260,13/04/2018,17/04/2018,México,Baja California Sur,77340,North,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",609.98,4,0.3,-113.28200000000001,,,
6261,13/04/2018,17/04/2018,México,Baja California Sur,77340,North,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",211.372,2,0.3,-45.294,,,
6262,13/04/2018,17/04/2018,México,Baja California Sur,77340,North,Technology,Phones,Apple iPhone 5C,239.976,3,0.2,17.9982,,,
6263,27/08/2020,27/08/2020,México,Guerrero,19120,West,Office Supplies,Paper,Xerox 1981,12.672,3,0.2,3.96,,,
6264,27/08/2020,27/08/2020,México,Guerrero,19120,West,Technology,Accessories,Logitech Wireless Headset h800,1119.888,14,0.2,209.979,,,
6265,22/08/2021,24/08/2021,México,Oaxaca,33161,East,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,7.632000000000001,3,0.2,-1.8126,,,
6266,03/11/2019,05/11/2019,México,Tlaxcala,97206,Center,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.158,7,0.7,-3.465,,,
6267,03/11/2019,05/11/2019,México,Tlaxcala,97206,Center,Technology,Machines,Okidata B401 Printer,179.99099999999999,3,0.7,-251.9874,,,
6268,10/10/2020,16/10/2020,México,Durango,60505,North,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,239.358,3,0.3,-47.8716,,,
6269,22/12/2020,28/12/2020,México,Morelos,38301,Center,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",934.956,6,0.4,-249.3216,,,
6270,22/12/2020,28/12/2020,México,Morelos,38301,Center,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,46.864,2,0.2,7.6154,,,
6271,22/12/2020,28/12/2020,México,Morelos,38301,Center,Office Supplies,Storage,Crate-A-Files,26.16,3,0.2,1.962,,,
6272,22/12/2020,28/12/2020,México,Morelos,38301,Center,Office Supplies,Art,Newell 325,23.128,7,0.2,2.891,,,
6273,22/12/2020,28/12/2020,México,Morelos,38301,Center,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",59.24,5,0.2,16.291,,,
6274,08/08/2021,10/08/2021,México,Oaxaca,32216,East,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,155.45600000000002,4,0.2,-7.7728,,,
6275,25/12/2020,28/12/2020,México,Oaxaca,33012,East,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",21.0,3,0.2,5.775,,,
6276,25/12/2020,28/12/2020,México,Oaxaca,33012,East,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,120.0,2,0.5,-7.2,,,
6277,25/11/2020,30/11/2020,México,Baja California Sur,77070,North,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,299.96,5,0.2,37.495,,,
6278,25/11/2020,30/11/2020,México,Baja California Sur,77070,North,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,67.84,5,0.8,-179.77599999999998,,,
6279,25/11/2020,30/11/2020,México,Baja California Sur,77070,North,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,853.93,5,0.3,-24.398000000000003,,,
6280,25/11/2020,30/11/2020,México,Baja California Sur,77070,North,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,18.688,4,0.2,3.7376,,,
6281,05/11/2019,07/11/2019,México,Sinaloa,23464,North,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,2,0.0,71.2296,,,
6282,05/11/2019,07/11/2019,México,Sinaloa,23464,North,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,89.97,3,0.0,18.8937,,,
6283,05/11/2019,07/11/2019,México,Sinaloa,23464,North,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,5,0.0,75.68,,,
6284,06/11/2020,12/11/2020,México,Baja California Sur,77070,North,Office Supplies,Binders,Zipper Ring Binder Pockets,1.248,2,0.8,-1.9344,,,
6285,03/11/2019,07/11/2019,México,Guerrero,19120,West,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,72.0,1,0.2,14.4,,,
6286,03/11/2019,07/11/2019,México,Guerrero,19120,West,Furniture,Chairs,Bevis Steel Folding Chairs,470.155,7,0.3,-13.433,,,
6287,30/12/2021,01/01/2018,México,Morelos,38109,Center,Office Supplies,Storage,Tennsco Industrial Shelving,39.128,1,0.2,-8.8038,,,
6288,02/12/2020,07/12/2020,México,Colima,44107,West,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,19.727999999999998,9,0.2,1.7262,,,
6289,02/12/2020,07/12/2020,México,Colima,44107,West,Technology,Phones,AT&T CL2909,151.188,2,0.4,-25.198,,,
6290,24/03/2020,28/03/2020,México,Yucatán,10011,East,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",271.764,2,0.1,60.391999999999996,,,
6291,19/11/2021,21/11/2021,México,Guerrero,19120,West,Technology,Accessories,Logitech G105 Gaming Keyboard,47.496,1,0.2,-1.1874,,,
6292,23/11/2020,26/11/2020,México,Baja California Sur,75220,North,Office Supplies,Paper,Xerox 22,36.288000000000004,7,0.2,12.7008,,,
6293,23/11/2020,26/11/2020,México,Baja California Sur,75220,North,Office Supplies,Paper,Xerox 1942,78.304,2,0.2,29.364,,,
6294,23/11/2020,26/11/2020,México,Baja California Sur,75220,North,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",127.785,1,0.3,-31.0335,,,
6295,23/11/2020,26/11/2020,México,Baja California Sur,75220,North,Office Supplies,Binders,Aluminum Screw Posts,6.104,2,0.8,-9.156,,,
6296,19/10/2018,24/10/2018,México,Baja California Sur,75220,North,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,1.72,1,0.8,-2.838,,,
6297,06/02/2021,10/02/2021,México,Durango,60441,North,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",8.952,2,0.8,-14.7708,,,
6298,06/03/2019,12/03/2019,México,Durango,60623,North,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.334,3,0.8,-6.3018,,,
6299,06/03/2019,12/03/2019,México,Durango,60623,North,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.7280000000000002,4,0.8,-2.7648,,,
6300,06/03/2019,12/03/2019,México,Durango,60623,North,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,159.04,5,0.6,-194.824,,,
6301,06/03/2019,12/03/2019,México,Durango,60623,North,Furniture,Tables,Bevis Rectangular Conference Tables,145.98,2,0.5,-99.2664,,,
6302,03/12/2018,07/12/2018,México,Nayarit,28540,West,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",77.952,3,0.2,12.6672,,,
6303,03/12/2018,07/12/2018,México,Nayarit,28540,West,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,95.97,5,0.7,-73.577,,,
6304,03/12/2018,07/12/2018,México,Nayarit,28540,West,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.584,2,0.2,9.2386,,,
6305,03/12/2018,07/12/2018,México,Nayarit,28540,West,Office Supplies,Art,Newell 312,9.344,2,0.2,1.168,,,
6306,16/10/2020,21/10/2020,México,Morelos,38401,Center,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,18.528,2,0.2,4.4004,,,
6307,16/10/2020,21/10/2020,México,Morelos,38401,Center,Furniture,Tables,Balt Solid Wood Round Tables,1875.2579999999998,7,0.4,-968.8833,,,
6308,15/08/2021,21/08/2021,México,Oaxaca,33021,East,Office Supplies,Paper,Xerox 1955,91.36,5,0.2,29.691999999999997,,,
6309,15/08/2021,21/08/2021,México,Oaxaca,33021,East,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,152.24,5,0.2,17.127,,,
6310,11/11/2020,13/11/2020,México,Baja California Sur,75081,North,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,35.184,2,0.2,12.3144,,,
6311,20/03/2020,20/03/2020,México,Baja California Sur,77041,North,Office Supplies,Paper,Easy-staple paper,56.70399999999999,2,0.2,19.1376,,,
6312,20/03/2020,20/03/2020,México,Baja California Sur,77041,North,Office Supplies,Paper,Xerox 1916,274.064,7,0.2,102.774,,,
6313,13/05/2020,17/05/2020,México,Guerrero,19140,West,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,458.43,5,0.3,-124.431,,,
6314,22/06/2021,22/06/2021,México,Nuevo León,85023,North,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,8.226,3,0.7,-6.0324,,,
6315,02/12/2021,09/12/2021,México,Chihuahua,30328,North,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,5.95,1,0.0,0.833,,,
6316,02/12/2021,09/12/2021,México,Chihuahua,30328,North,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",15.24,3,0.0,7.1628,,,
6317,05/04/2018,06/04/2018,México,Guanajuato,99207,West,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,239.94,6,0.0,26.3934,,,
6318,05/04/2018,06/04/2018,México,Guanajuato,99207,West,Office Supplies,Art,Dixon Ticonderoga Pencils,23.84,8,0.0,6.4368,,,
6319,12/07/2020,18/07/2020,México,Colima,45014,West,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",3.8160000000000003,1,0.2,1.1925,,,
6320,20/12/2018,21/12/2018,México,Baja California Sur,77036,North,Technology,Accessories,Hypercom P1300 Pinpad,100.8,2,0.2,21.42,,,
6321,21/02/2019,22/02/2019,México,Yucatán,10011,East,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",135.8,7,0.0,66.542,,,
6322,17/12/2019,23/12/2019,México,Quintana Roo,88220,East,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,13.488,2,0.2,4.3836,,,
6323,17/12/2019,23/12/2019,México,Quintana Roo,88220,East,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.415999999999999,1,0.2,3.8529,,,
6324,26/03/2019,28/03/2019,México,Querétaro,83201,Center,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3,0.0,8.6436,,,
6325,26/03/2019,28/03/2019,México,Querétaro,83201,Center,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04,3,0.2,5.537999999999999,,,
6326,16/12/2021,18/12/2021,México,Sinaloa,22153,North,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0.0,7.9984,,,
6327,16/12/2021,18/12/2021,México,Sinaloa,22153,North,Furniture,Furnishings,Ultra Door Push Plate,29.46,6,0.0,9.7218,,,
6328,15/11/2018,20/11/2018,México,Colima,43615,West,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",166.92,13,0.7,-116.844,,,
6329,22/08/2019,23/08/2019,México,Chiapas,80525,East,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,98.32799999999999,3,0.2,9.8328,,,
6330,29/06/2018,02/07/2018,México,Yucatán,10024,East,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,117.882,1,0.1,1.3098,,,
6331,26/06/2019,02/07/2019,México,Yucatán,10035,East,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,20.97,3,0.0,9.0171,,,
6332,26/06/2019,02/07/2019,México,Yucatán,10035,East,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",139.96,4,0.0,9.7972,,,
6333,26/06/2019,02/07/2019,México,Yucatán,10035,East,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3,0.0,12.8316,,,
6334,18/07/2021,23/07/2021,México,Yucatán,10801,East,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904000000000002,2,0.2,4.5188,,,
6335,01/09/2020,01/09/2020,México,Guanajuato,98103,West,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,314.6,4,0.0,103.818,,,
6336,01/09/2020,01/09/2020,México,Guanajuato,98103,West,Furniture,Tables,KI Conference Tables,283.56,4,0.0,45.3696,,,
6337,22/06/2020,26/06/2020,México,Verracruz,48227,,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",487.96,2,0.0,146.388,,,
6338,02/09/2021,07/09/2021,México,Puebla,72701,Center,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,0.0,843.1706,,,
6339,01/10/2018,05/10/2018,México,Durango,62301,North,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.992,4,0.8,-4.488,,,
6340,01/10/2018,05/10/2018,México,Durango,62301,North,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,108.76799999999999,4,0.2,2.7192,,,
6341,07/04/2018,10/04/2018,México,Yucatán,10035,East,Office Supplies,Paper,Xerox 192,25.92,4,0.0,12.4416,,,
6342,07/04/2018,10/04/2018,México,Yucatán,10035,East,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,0.0,5.8708,,,
6343,21/11/2020,21/11/2020,México,Baja California Sur,77095,North,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176,3,0.2,-12.4146,,,
6344,17/12/2019,21/12/2019,México,Verracruz,48205,,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,9892.74,13,0.0,4946.37,,,
6345,19/09/2021,24/09/2021,México,Nuevo León,85224,North,Furniture,Tables,Hon 2111 Invitation Series Straight Table,73.915,1,0.5,-45.8273,,,
6346,28/09/2021,03/10/2021,México,Oaxaca,33021,East,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,337.088,4,0.2,16.8544,,,
6347,21/09/2021,25/09/2021,México,Yucatán,10011,East,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,66.03,3,0.0,17.1678,,,
6348,12/09/2018,17/09/2018,México,Guanajuato,98103,West,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,21.98,2,0.0,8.5722,,,
6349,02/11/2018,04/11/2018,México,Yucatán,10011,East,Furniture,Chairs,Hon Olson Stacker Chairs,2621.322,11,0.1,553.3902,,,
6350,14/06/2019,18/06/2019,México,Guanajuato,98103,West,Furniture,Tables,Hon Non-Folding Utility Tables,1115.17,7,0.0,334.551,,,
6351,28/02/2019,06/03/2019,México,Yucatán,10035,East,Office Supplies,Fasteners,Staples,36.48,6,0.0,18.24,,,
6352,14/10/2021,20/10/2021,México,Durango,60653,North,Office Supplies,Paper,Xerox 1951,322.192,13,0.2,100.685,,,
6353,14/10/2021,20/10/2021,México,Durango,60653,North,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,3,0.8,-4.8609,,,
6354,14/10/2021,20/10/2021,México,Durango,60653,North,Office Supplies,Paper,Xerox 1903,19.136,4,0.2,6.9368,,,
6355,26/05/2020,30/05/2020,México,Sinaloa,22801,North,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",23.08,2,0.0,6.9239999999999995,,,
6356,02/09/2019,05/09/2019,México,Guanajuato,98198,West,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3,0.2,-2.6997,,,
6357,02/09/2019,05/09/2019,México,Guanajuato,98198,West,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",65.94,3,0.0,30.9918,,,
6358,04/12/2020,05/12/2020,México,Guerrero,19134,West,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,11.352,3,0.2,2.6961,,,
6359,12/06/2018,16/06/2018,México,Cohaulia,47201,,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2,0.0,6.8768,,,
6360,21/04/2021,26/04/2021,México,Tamaulipas,42420,North,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",828.84,6,0.0,0.0,,,
6361,05/11/2018,08/11/2018,México,Colima,44107,West,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.218,3,0.7,-5.5338,,,
6362,05/11/2018,08/11/2018,México,Colima,44107,West,Office Supplies,Supplies,Acme Titanium Bonded Scissors,27.2,4,0.2,2.04,,,
6363,16/02/2019,23/02/2019,México,Tamaulipas,42420,North,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,318.08,4,0.0,34.9888,,,
6364,16/02/2019,23/02/2019,México,Tamaulipas,42420,North,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,5.8,1,0.0,2.61,,,
6365,02/11/2020,06/11/2020,México,Sinaloa,22153,North,Office Supplies,Art,Newell 318,5.56,2,0.0,1.4456,,,
6366,06/02/2018,08/02/2018,México,Sinaloa,23434,North,Office Supplies,Storage,Tennsco Industrial Shelving,146.73,3,0.0,2.9346,,,
6367,06/02/2018,08/02/2018,México,Sinaloa,23434,North,Office Supplies,Paper,Xerox 1920,29.9,5,0.0,13.455,,,
6368,26/09/2019,30/09/2019,México,Baja California Sur,77041,North,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,93.03200000000001,2,0.8,-251.1864,,,
6369,26/09/2019,30/09/2019,México,Baja California Sur,77041,North,Furniture,Chairs,High-Back Leather Manager's Chair,454.965,5,0.3,-136.4895,,,
6370,15/12/2018,20/12/2018,México,Nayarit,27511,West,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,246.168,3,0.2,21.5397,,,
6371,17/09/2019,20/09/2019,México,Colima,45503,West,Office Supplies,Storage,Safco Industrial Shelving,295.4,5,0.2,-62.7725,,,
6372,13/10/2020,15/10/2020,México,Tamaulipas,40214,North,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",348.56,8,0.0,104.568,,,
6373,28/06/2018,03/07/2018,México,Colima,45373,West,Office Supplies,Paper,Xerox 1999,15.552,3,0.2,5.4432,,,
6374,28/06/2018,03/07/2018,México,Colima,45373,West,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",482.94,6,0.5,-376.6932,,,
6375,01/06/2018,05/06/2018,México,Verracruz,48227,,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,299.98,2,0.0,83.9944,,,
6376,01/06/2018,05/06/2018,México,Verracruz,48227,,Office Supplies,Binders,Catalog Binders with Expanding Posts,403.68,6,0.0,181.65599999999998,,,
6377,01/06/2018,05/06/2018,México,Verracruz,48227,,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",41.9,2,0.0,11.732000000000001,,,
6378,01/06/2018,05/06/2018,México,Verracruz,48227,,Office Supplies,Labels,Avery 491,28.91,7,0.0,13.2986,,,
6379,12/04/2021,21/04/2021,México,Cohaulia,47401,,Office Supplies,Paper,Xerox 213,32.4,5,0.0,15.552,,,
6380,12/10/2020,16/10/2020,México,Baja California Sur,75081,North,Technology,Phones,Clarity 53712,369.54400000000004,7,0.2,27.7158,,,
6381,12/10/2020,16/10/2020,México,Baja California Sur,75081,North,Office Supplies,Paper,Xerox 1993,10.368,2,0.2,3.7584,,,
6382,12/10/2020,16/10/2020,México,Baja California Sur,75081,North,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,791.88,3,0.2,128.6805,,,
6383,07/11/2018,12/11/2018,México,Baja California Sur,77041,North,Office Supplies,Art,Lumber Crayons,23.64,3,0.2,5.319,,,
6384,07/11/2018,12/11/2018,México,Baja California Sur,77041,North,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",84.78399999999999,2,0.2,-16.9568,,,
6385,07/11/2018,12/11/2018,México,Baja California Sur,77041,North,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,64.96,5,0.6,-84.448,,,
6386,07/11/2018,12/11/2018,México,Baja California Sur,77041,North,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,32.06,10,0.8,-51.29600000000001,,,
6387,07/11/2018,12/11/2018,México,Baja California Sur,77041,North,Office Supplies,Storage,Fellowes Recycled Storage Drawers,177.648,2,0.2,-28.8678,,,
6388,07/11/2018,12/11/2018,México,Baja California Sur,77041,North,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91,3,0.4,33.5895,,,
6389,25/05/2018,28/05/2018,México,Baja California Sur,76117,North,Office Supplies,Supplies,Fiskars Spring-Action Scissors,22.368000000000002,2,0.2,1.6776,,,
6390,25/05/2018,28/05/2018,México,Baja California Sur,76117,North,Office Supplies,Paper,Xerox 1978,32.368,7,0.2,11.7334,,,
6391,25/05/2018,28/05/2018,México,Baja California Sur,76117,North,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,207.984,2,0.2,36.3972,,,
6392,13/10/2021,15/10/2021,México,Sinaloa,23223,North,Office Supplies,Envelopes,Pastel Pink Envelopes,36.4,5,0.0,17.472,,,
6393,13/10/2021,15/10/2021,México,Sinaloa,23223,North,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,22.96,2,0.0,4.3624,,,
6394,13/10/2021,15/10/2021,México,Sinaloa,23223,North,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,315.2,4,0.0,6.303999999999999,,,
6395,13/10/2021,15/10/2021,México,Sinaloa,23223,North,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,15.18,3,0.0,7.1346,,,
6396,19/01/2020,24/01/2020,México,Guerrero,19140,West,Technology,Phones,Wilson Electronics DB Pro Signal Booster,429.6,2,0.4,-93.08,,,
6397,19/01/2020,24/01/2020,México,Guerrero,19140,West,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,31.968000000000004,2,0.2,6.3936,,,
6398,19/01/2020,24/01/2020,México,Guerrero,19140,West,Furniture,Chairs,Global Comet Stacking Arm Chair,887.2710000000001,3,0.3,-63.3765,,,
6399,19/01/2020,24/01/2020,México,Guerrero,19140,West,Office Supplies,Paper,Strathmore Photo Mount Cards,21.695999999999998,4,0.2,7.0512,,,
6400,26/11/2019,28/11/2019,México,Guerrero,19120,West,Office Supplies,Binders,Binding Machine Supplies,78.759,9,0.7,-57.7566,,,
6401,18/08/2019,20/08/2019,México,Baja California Sur,77070,North,Furniture,Furnishings,Staple-based wall hangings,9.552,3,0.6,-3.8208,,,
6402,18/08/2019,20/08/2019,México,Baja California Sur,77070,North,Furniture,Furnishings,OIC Stacking Trays,5.343999999999999,4,0.6,-2.1376,,,
6403,28/11/2018,03/12/2018,México,Quintana Roo,88001,East,Office Supplies,Art,BIC Brite Liner Highlighters,8.28,2,0.0,3.4776,,,
6404,25/05/2020,01/06/2020,México,Baja California Sur,77070,North,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",50.136,3,0.2,-11.2806,,,
6405,04/09/2020,05/09/2020,México,Tlaxcala,97756,Center,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",88.074,7,0.7,-58.716,,,
6406,24/03/2019,26/03/2019,México,Colima,44105,West,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,301.47,3,0.5,-241.176,,,
6407,24/03/2019,26/03/2019,México,Colima,44105,West,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",18.656,2,0.2,1.6324,,,
6408,12/04/2019,17/04/2019,México,Nayarit,27893,West,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.55200000000002,3,0.2,-22.6716,,,
6409,12/04/2019,17/04/2019,México,Nayarit,27893,West,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,51.983999999999995,1,0.2,-5.1984,,,
6410,12/04/2019,17/04/2019,México,Nayarit,27893,West,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",10.272,3,0.2,3.4668,,,
6411,02/02/2021,09/02/2021,México,Oaxaca,33710,East,Office Supplies,Binders,Surelock Post Binders,18.336,2,0.7,-12.224,,,
6412,02/02/2021,09/02/2021,México,Oaxaca,33710,East,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,5,0.2,13.572000000000001,,,
6413,02/09/2021,08/09/2021,México,Durango,60089,North,Technology,Accessories,Logitech Gaming G510s - Keyboard,475.944,7,0.2,95.1888,,,
6414,05/09/2019,07/09/2019,México,Yucatán,10011,East,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4,0.0,12.208,,,
6415,20/05/2020,26/05/2020,México,Hidalgo,89115,Center,Office Supplies,Binders,Wilson Jones Impact Binders,8.288,2,0.2,3.0044,,,
6416,20/05/2020,26/05/2020,México,Hidalgo,89115,Center,Technology,Phones,Motorola L703CM,1123.128,9,0.2,70.1955,,,
6417,20/05/2020,26/05/2020,México,Hidalgo,89115,Center,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,64.9,5,0.0,18.820999999999998,,,
6418,20/09/2018,24/09/2018,México,Durango,60540,North,Office Supplies,Binders,Acco Translucent Poly Ring Binders,2.8080000000000003,3,0.8,-4.4928,,,
6419,01/06/2021,06/06/2021,México,Verracruz,48234,,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,138.56,4,0.0,66.5088,,,
