	Country	Date	value	Arima ForecastValue Future	Arima ForecastValue Validation	Arima MSE	Auto-Arima ForecastValue Future	Auto-Arima ForecastValue Validation	Auto-Arima MSE	Prophet ForecastValue Future	Prophet ForecastValue Validation	Prophet MSE	Regression ForecastValue Future	Regression ForecastValue Validation	Regression MSE	Regression Slope	Regression Slope Monthly Change Proj	Regression Trend Direction
1928	Saint Lucia	2015-01-01			14024.601392445924	921.3990560010518		13522.338571428569	525.6713016103624		13814.828546473982	739.938705093608		12876.68897663732	278.09242797425924		282.7067116512917	Positive Trend
1929	Saint Lucia	2016-01-01			14431.397471897608	921.3990560010518		13803.784285714282	525.6713016103624		14371.660568913041	739.938705093608		13153.861157034058	278.09242797425924		282.7067116512917	Positive Trend
1930	Saint Lucia	2017-01-01		14320.731285226982	14846.547485587822	921.3990560010518	14274.142592592594	14085.229999999996	525.6713016103624	13713.320882491347	14496.79722530826	739.938705093608	13535.433342588367	13431.792713267612	278.09242797425924		282.7067116512917	Positive Trend
1931	Saint Lucia	2018-01-01		14720.251675912936		921.3990560010518	14562.335185185188		525.6713016103624	14034.58578599819		739.938705093608	13818.140054239659		278.09242797425924		282.7067116512917	Positive Trend
1932	Saint Lucia	2019-01-01		15096.955630122571		921.3990560010518	14850.527777777781		525.6713016103624	14404.718241099226		739.938705093608	14100.84676589095		278.09242797425924		282.7067116512917	Positive Trend
1933	Saint Lucia	2020-01-01		15479.926376059482		921.3990560010518	15138.720370370374		525.6713016103624	14823.688941874418		739.938705093608	14383.553477542242		278.09242797425924		282.7067116512917	Positive Trend
1934	Saint Lucia	2021-01-01		15869.16391372367		921.3990560010518	15426.912962962968		525.6713016103624	14978.341929533839		739.938705093608	14667.034728129627		278.09242797425924		282.7067116512917	Positive Trend
1935	Saint Lucia	2022-01-01		16264.668243115135		921.3990560010518	15715.105555555561		525.6713016103624	15299.606833040987		739.938705093608	14949.741439780919		278.09242797425924		282.7067116512917	Positive Trend
1936	Saint Lucia	2023-01-01		16666.439364233873		921.3990560010518	16003.298148148155		525.6713016103624	15669.739288142042		739.938705093608	15232.44815143221		278.09242797425924		282.7067116512917	Positive Trend
1937	Tajikistan	2011-01-01			2416.658989162568	866.0056617073303					1683.3207812289306	984.3924575881192		1674.2821319194409	983.9530178753729		60.444283959659515	Positive Trend
1938	Tajikistan	2012-01-01			2723.936113457585	866.0056617073303					1702.0471483513045	984.3924575881192		1696.8535420096741	983.9530178753729		60.444283959659515	Positive Trend
1939	Tajikistan	2013-01-01			3048.636344854702	866.0056617073303					1705.5440016864736	984.3924575881192		1719.486791579613	983.9530178753729		60.444283959659515	Positive Trend
1940	Tajikistan	2014-01-01			3399.1178786162122	866.0056617073303					1744.9314988612825	984.3924575881192		1742.0582016698463	983.9530178753729		60.444283959659515	Positive Trend
1941	Tajikistan	2015-01-01			3775.3807147421153	866.0056617073303					1773.9923280462795	984.3924575881192		1764.6296117600796	983.9530178753729		60.444283959659515	Positive Trend
1942	Tajikistan	2016-01-01			4177.424853232412	866.0056617073303					1792.7186951686756	984.3924575881192		1787.20102185032	983.9530178753729		60.444283959659515	Positive Trend
1943	Tajikistan	2017-01-01		3436.0328971406207	4605.250294087101	866.0056617073303				2536.1990774882725	1796.2155485038436	984.3924575881192	2538.4295506584895	1809.8342714202518	983.9530178753729		60.444283959659515	Positive Trend
1944	Tajikistan	2018-01-01		3730.355377695071		866.0056617073303				2604.417916479674		984.3924575881192	2598.873834618149		983.9530178753729		60.444283959659515	Positive Trend
1945	Tajikistan	2019-01-01		4063.1916262736595		866.0056617073303				2664.275563811644		984.3924575881192	2659.3181185778085		983.9530178753729		60.444283959659515	Positive Trend
1946	Tajikistan	2020-01-01		4415.044839779776		866.0056617073303				2715.7729061980854		984.3924575881192	2719.762402537468		983.9530178753729		60.444283959659515	Positive Trend
1947	Tajikistan	2021-01-01		4785.915018213422		866.0056617073303				2778.228502051169		984.3924575881192	2780.372287275095		983.9530178753729		60.444283959659515	Positive Trend
1948	Tajikistan	2022-01-01		5175.802161574595		866.0056617073303				2846.447341042533		984.3924575881192	2840.8165712347545		983.9530178753729		60.444283959659515	Positive Trend
1949	Tajikistan	2023-01-01		5584.706269863296		866.0056617073303				2906.3049883745275		984.3924575881192	2901.260855194414		983.9530178753729		60.444283959659515	Positive Trend
1950	Tonga	2011-01-01			5130.957809316192	128.60040270894717		5234.407142857142	222.71870611850792		5010.359806146598	143.21504944995323		5043.125438452291	105.44228728998954		126.96092089585727	Positive Trend
1951	Tonga	2012-01-01			5206.301778923733	128.60040270894717		5367.354285714286	222.71870611850792		5105.797409618665	143.21504944995323		5169.561142740218	105.44228728998954		126.96092089585727	Positive Trend
1952	Tonga	2013-01-01			5314.471816887599	128.60040270894717		5500.301428571429	222.71870611850792		5229.121590962855	143.21504944995323		5296.343246217963	105.44228728998954		126.96092089585727	Positive Trend
1953	Tonga	2014-01-01			5421.167707759687	128.60040270894717		5633.248571428572	222.71870611850792		5363.711100316593	143.21504944995323		5422.77895050589	105.44228728998954		126.96092089585727	Positive Trend
1954	Tonga	2015-01-01			5526.389451539997	128.60040270894717		5766.195714285715	222.71870611850792		5478.728662540723	143.21504944995323		5549.214654793817	105.44228728998954		126.96092089585727	Positive Trend
1955	Tonga	2016-01-01			5630.137048228529	128.60040270894717		5899.142857142859	222.71870611850792		5574.166266012774	143.21504944995323		5675.650359081745	105.44228728998954		126.96092089585727	Positive Trend
1956	Tonga	2017-01-01		6078.977823818713	5732.4104978252835	128.60040270894717	6104.721111111112	6032.090000000002	222.71870611850792	5803.381632702831	5697.490447357022	143.21504944995323	5810.437182260037	5802.432462559489	105.44228728998954		126.96092089585727	Positive Trend
1957	Tonga	2018-01-01		6190.758197151089		128.60040270894717	6240.2622222222235		222.71870611850792	5931.889908109457		143.21504944995323	5937.398103155894		105.44228728998954		126.96092089585727	Positive Trend
1958	Tonga	2019-01-01		6330.1483186096375		128.60040270894717	6375.803333333335		222.71870611850792	6064.712357804554		143.21504944995323	6064.359024051781		105.44228728998954		126.96092089585727	Positive Trend
1959	Tonga	2020-01-01		6469.992662834554		128.60040270894717	6511.344444444447		222.71870611850792	6201.825269339454		143.21504944995323	6191.319944947638		105.44228728998954		126.96092089585727	Positive Trend
1960	Tonga	2021-01-01		6610.291229825838		128.60040270894717	6646.885555555558		222.71870611850792	6311.782318081137		143.21504944995323	6318.628703982948		105.44228728998954		126.96092089585727	Positive Trend
1961	Tonga	2022-01-01		6751.04401958349		128.60040270894717	6782.42666666667		222.71870611850792	6440.290593487739		143.21504944995323	6445.589624878834		105.44228728998954		126.96092089585727	Positive Trend
1962	Tonga	2023-01-01		6892.25103210751		128.60040270894717	6917.9677777777815		222.71870611850792	6573.113043182654		143.21504944995323	6572.550545774691		105.44228728998954		126.96092089585727	Positive Trend
1963	Spain	2011-01-01			32869.67543237665	1368.5430722747712		32781.7281254857	1297.5465438367212		34165.760284985205	2937.279935441183		34064.08968708152	2902.265119819525	2.624792406210054	958.0492282668129	Positive Trend
1964	Spain	2012-01-01			33726.22558343708	1368.5430722747712		33611.51729077892	1297.5465438367212		35287.36874731809	2937.279935441183		35124.776758756954	2902.265119819525	2.624792406210054	958.0492282668129	Positive Trend
1965	Spain	2013-01-01			34524.26364059058	1368.5430722747712		34441.30645607213	1297.5465438367212		36012.542193889	2937.279935441183		36188.36982240947	2902.265119819525	2.624792406210054	958.0492282668129	Positive Trend
1966	Spain	2014-01-01			35310.9293354966	1368.5430722747712		35271.09562136535	1297.5465438367212		37243.685223077366	2937.279935441183		37249.05689408537	2902.265119819525	2.624792406210054	958.0492282668129	Positive Trend
1967	Spain	2015-01-01			36086.22266815514	1368.5430722747712		36100.884786658564	1297.5465438367212		38420.10874518119	2937.279935441183		38309.743965760805	2902.265119819525	2.624792406210054	958.0492282668129	Positive Trend
1968	Spain	2016-01-01			36850.1436385662	1368.5430722747712		36930.67395195178	1297.5465438367212		39541.71720751446	2937.279935441183		39370.43103743624	2902.265119819525	2.624792406210054	958.0492282668129	Positive Trend
1969	Spain	2017-01-01		41287.1307742556	37602.692246729785	1368.5430722747712	40605.38419028325	37760.463117244995	1297.5465438367212	37848.4242082467	40266.890654085095	2937.279935441183	38419.03683883767	40434.024101088755	2902.265119819525	2.624792406210054	958.0492282668129	Positive Trend
1970	Spain	2018-01-01		43043.949639945444		1368.5430722747712	41709.975020755		1297.5465438367212	38835.48217994996		2937.279935441183	39377.08606710425		2902.265119819525	2.624792406210054	958.0492282668129	Positive Trend
1971	Spain	2019-01-01		44328.234599343785		1368.5430722747712	42585.695313263524		1297.5465438367212	39732.6533672401		2937.279935441183	40335.13529537106		2902.265119819525	2.624792406210054	958.0492282668129	Positive Trend
1972	Spain	2020-01-01		45635.15928401395		1368.5430722747712	43388.89404817776		1297.5465438367212	40539.92024110467		2937.279935441183	41293.18452363764		2902.265119819525	2.624792406210054	958.0492282668129	Positive Trend
1973	Spain	2021-01-01		46964.72369395594		1368.5430722747712	44205.601589107166		1297.5465438367212	41328.893707486284		2937.279935441183	42253.858544310555		2902.265119819525	2.624792406210054	958.0492282668129	Positive Trend
1974	Spain	2022-01-01		48316.927829169756		1368.5430722747712	45071.00554546578		1297.5465438367212	42315.95167918917		2937.279935441183	43211.907772577135		2902.265119819525	2.624792406210054	958.0492282668129	Positive Trend
1975	Spain	2023-01-01		49691.7716896554		1368.5430722747712	45989.677783804305		1297.5465438367212	43213.122866479585		2937.279935441183	44169.95700084395		2902.265119819525	2.624792406210054	958.0492282668129	Positive Trend
1976	United Arab Emirates	2011-01-01			56216.819175007346	26884.0554478272		62522.784159538984	4560.739542428176		70773.78970678942	7067.599825813194		70634.78654970962	6882.842054484996			Negative Trend
1977	United Arab Emirates	2012-01-01			52337.43927281221	26884.0554478272		66897.25815465326	4560.739542428176		71589.07680247627	7067.599825813194		70361.31854798109	6882.842054484996			Negative Trend
1978	United Arab Emirates	2013-01-01			48507.75524314618	26884.0554478272		70532.37405340257	4560.739542428176		69422.54863254106	7067.599825813194		70087.10131885065	6882.842054484996			Negative Trend
1979	United Arab Emirates	2014-01-01			44453.68943170232	26884.0554478272		73042.66977886413	4560.739542428176		69327.19774713369	7067.599825813194		69813.63331712224	6882.842054484996			Negative Trend
1980	United Arab Emirates	2015-01-01			40175.24183848062	26884.0554478272		74434.79099280851	4560.739542428176		69687.5450540957	7067.599825813194		69540.16531539371	6882.842054484996			Negative Trend
1981	United Arab Emirates	2016-01-01			35672.4124634811	26884.0554478272		74932.02015688829	4560.739542428176		70502.83214978155	7067.599825813194		69266.6973136653	6882.842054484996			Negative Trend
1982	United Arab Emirates	2017-01-01			30945.20130670375	26884.0554478272	74306.59290330036	74834.20258942092	4560.739542428176	68199.72765004504	68336.30397984605	7067.599825813194	68486.59520637302	68992.48008453485	6882.842054484996			Negative Trend
1983	United Arab Emirates	2018-01-01				26884.0554478272	74176.09517503867		4560.739542428176	67851.04963020505		7067.599825813194	68196.11771377211		6882.842054484996			Negative Trend
1984	United Arab Emirates	2019-01-01				26884.0554478272	73850.88310139973		4560.739542428176	67859.47461277815		7067.599825813194	67905.64022117131		6882.842054484996			Negative Trend
1985	United Arab Emirates	2020-01-01				26884.0554478272	73474.3151914624		4560.739542428176	68224.62281167884		7067.599825813194	67615.1627285704		6882.842054484996			Negative Trend
1986	United Arab Emirates	2021-01-01				26884.0554478272	73131.9252800342		4560.739542428176	67032.1059761761		7067.599825813194	67323.88940722262		6882.842054484996			Negative Trend
1987	United Arab Emirates	2022-01-01				26884.0554478272	72864.1088403406		4560.739542428176	66683.42795633776		7067.599825813194	67033.41191462171		6882.842054484996			Negative Trend
1988	United Arab Emirates	2023-01-01				26884.0554478272	72680.35415156803		4560.739542428176	66691.85293890868		7067.599825813194	66742.93442202092		6882.842054484996			Negative Trend
1989	Turkey	2011-01-01			20912.9216788369	1572.90527275334		21115.485050088188	1704.3142169931461		18769.294011054983	2007.97721994061		16517.29166255216	5850.289846565107	2.1615936678315135	788.9816887585912	Positive Trend
1990	Turkey	2012-01-01			22237.90980049553	1572.90527275334		22570.080100176376	1704.3142169931461		19941.2648280864	2007.97721994061		17081.40907632839	5850.289846565107	2.1615936678315135	788.9816887585912	Positive Trend
1991	Turkey	2013-01-01			23677.798539110467	1572.90527275334		24024.675150264564	1704.3142169931461		20684.359716554143	2007.97721994061		17647.072017265717	5850.289846565107	2.1615936678315135	788.9816887585912	Positive Trend
1992	Turkey	2014-01-01			25182.71628099229	1572.90527275334		25479.270200352752	1704.3142169931461		21899.501660225436	2007.97721994061		18211.189431041712	5850.289846565107	2.1615936678315135	788.9816887585912	Positive Trend
1993	Turkey	2015-01-01			26752.663026141	1572.90527275334		26933.86525044094	1704.3142169931461		23093.116393348108	2007.97721994061		18775.30684481794	5850.289846565107	2.1615936678315135	788.9816887585912	Positive Trend
1994	Turkey	2016-01-01			28387.638774556595	1572.90527275334		28388.46030052913	1704.3142169931461		24265.087210379723	2007.97721994061		19339.42425859417	5850.289846565107	2.1615936678315135	788.9816887585912	Positive Trend
1995	Turkey	2017-01-01		29747.65275521284	30087.64352623908	1572.90527275334	29390.065168414963	29843.055350617316	1704.3142169931461	27874.062166183154	25008.182098847305	2007.97721994061	24228.230560208438	19905.087199531263	5850.289846565107	2.1615936678315135	788.9816887585912	Positive Trend
1996	Turkey	2018-01-01		31457.459358458444		1572.90527275334	30778.300336829925		1704.3142169931461	29430.46316842048		2007.97721994061	25017.21224896703		5850.289846565107	2.1615936678315135	788.9816887585912	Positive Trend
1997	Turkey	2019-01-01		33237.00309660602		1572.90527275334	32166.535505244887		1704.3142169931461	30923.331839985483		2007.97721994061	25806.193937725388		5850.289846565107	2.1615936678315135	788.9816887585912	Positive Trend
1998	Turkey	2020-01-01		35077.728026036835		1572.90527275334	33554.77067365985		1704.3142169931461	32352.559458457043		2007.97721994061	26595.17562648398		5850.289846565107	2.1615936678315135	788.9816887585912	Positive Trend
1999	Turkey	2021-01-01		36979.634146750876		1572.90527275334	34943.00584207481		1704.3142169931461	33602.115624545244		2007.97721994061	27386.318908910267		5850.289846565107	2.1615936678315135	788.9816887585912	Positive Trend
2000	Turkey	2022-01-01		38942.72145874814		1572.90527275334	36331.24101048977		1704.3142169931461	35158.516626782155		2007.97721994061	28175.30059766886		5850.289846565107	2.1615936678315135	788.9816887585912	Positive Trend
2001	Turkey	2023-01-01		40966.98996202864		1572.90527275334	37719.47617890473		1704.3142169931461	36651.3852983468		2007.97721994061	28964.28228642745		5850.289846565107	2.1615936678315135	788.9816887585912	Positive Trend
2002	Eswatini	2011-01-01			7494.2171733857485	272.1836643741688		7478.684036392847	187.14015772848768		7528.895012322135	268.46065853156176		7171.749201580416	398.7255684462263		209.5789146615425	Positive Trend
2003	Eswatini	2012-01-01			7740.457504403158	272.1836643741688		7658.648863899233	187.14015772848768		7792.361379971337	268.46065853156176		7366.8196702149	398.7255684462263		209.5789146615425	Positive Trend
2004	Eswatini	2013-01-01			8010.636513520103	272.1836643741688		7838.61369140562	187.14015772848768		8042.783667718848	268.46065853156176		7562.424578489445	398.7255684462263		209.5789146615425	Positive Trend
2005	Eswatini	2014-01-01			8287.230874302637	272.1836643741688		8018.578518912006	187.14015772848768		8323.916674635771	268.46065853156176		7757.495047123928	398.7255684462263		209.5789146615425	Positive Trend
2006	Eswatini	2015-01-01			8570.240586750759	272.1836643741688		8198.543346418392	187.14015772848768		8596.217513938605	268.46065853156176		7952.5655157584115	398.7255684462263		209.5789146615425	Positive Trend
2007	Eswatini	2016-01-01			8859.665650864468	272.1836643741688		8378.508173924778	187.14015772848768		8859.683881587847	268.46065853156176		8147.635984392895	398.7255684462263		209.5789146615425	Positive Trend
2008	Eswatini	2017-01-01		8757.609862049712	9155.506066643766	272.1836643741688	8828.641989130982	8558.473001431164	187.14015772848768	8810.173263901044	9110.106169335335	268.46065853156176	8626.884984529519	8343.24089266744	398.7255684462263		209.5789146615425	Positive Trend
2009	Eswatini	2018-01-01		8992.863189831423		272.1836643741688	9011.48742948685		187.14015772848768	9041.126747208662		268.46065853156176	8836.463899191062		398.7255684462263		209.5789146615425	Positive Trend
2010	Eswatini	2019-01-01		9238.06422701984		272.1836643741688	9202.820338806336		187.14015772848768	9255.525473365504		268.46065853156176	9046.042813852604		398.7255684462263		209.5789146615425	Positive Trend
2011	Eswatini	2020-01-01		9486.513263847768		272.1836643741688	9395.585813015223		187.14015772848768	9453.415987884684		268.46065853156176	9255.621728514147		398.7255684462263		209.5789146615425	Positive Trend
2012	Eswatini	2021-01-01		9738.210300315208		272.1836643741688	9586.580681367417		187.14015772848768	9707.052949255529		268.46065853156176	9465.77483198297		398.7255684462263		209.5789146615425	Positive Trend
2013	Eswatini	2022-01-01		9993.155336422158		272.1836643741688	9775.91385804392		187.14015772848768	9938.006432563183		268.46065853156176	9675.353746644512		398.7255684462263		209.5789146615425	Positive Trend
2014	Eswatini	2023-01-01		10251.34837216862		272.1836643741688	9964.693467251846		187.14015772848768	10152.405158720398		268.46065853156176	9884.932661306055		398.7255684462263		209.5789146615425	Positive Trend
2015	Slovenia	2011-01-01			29556.274222515283	1396.4281994995115		29757.736875000002	1560.9741057117096		30297.817330941143	2362.4614084054097		30201.651283862535	2201.113354453534	2.6405014904183703	963.7830440027174	Positive Trend
2016	Slovenia	2012-01-01			30249.935216135036	1396.4281994995115		30710.773750000004	1560.9741057117096		31844.632451906513	2362.4614084054097		31267.44762317557	2201.113354453534	2.6405014904183703	963.7830440027174	Positive Trend
2017	Slovenia	2013-01-01			30927.824965821204	1396.4281994995115		31663.810625000006	1560.9741057117096		32090.649019824807	2362.4614084054097		32336.16395245958	2201.113354453534	2.6405014904183703	963.7830440027174	Positive Trend
2018	Slovenia	2014-01-01			31581.566222332476	1396.4281994995115		32616.847500000007	1560.9741057117096		33240.67557202205	2362.4614084054097		33401.96029177308	2201.113354453534	2.6405014904183703	963.7830440027174	Positive Trend
2019	Slovenia	2015-01-01			32211.158985668855	1396.4281994995115		33569.88437500001	1560.9741057117096		34589.26134830319	2362.4614084054097		34467.756631086115	2201.113354453534	2.6405014904183703	963.7830440027174	Positive Trend
2020	Slovenia	2016-01-01			32816.60325583034	1396.4281994995115		34522.92125000001	1560.9741057117096		36136.076469268206	2362.4614084054097		35533.552970399614	2201.113354453534	2.6405014904183703	963.7830440027174	Positive Trend
2021	Slovenia	2017-01-01		37943.18759872824	33397.89903281693	1396.4281994995115	37425.248636363634	35475.958125000005	1560.9741057117096	34407.29076357949	36382.093037186314	2362.4614084054097	34922.20027130423	36602.26929968316	2201.113354453534	2.6405014904183703	963.7830440027174	Positive Trend
2022	Slovenia	2018-01-01		39103.205018965244		1396.4281994995115	38463.03727272727		1560.9741057117096	35136.11902422256		2362.4614084054097	35885.98331530695		2201.113354453534	2.6405014904183703	963.7830440027174	Positive Trend
2023	Slovenia	2019-01-01		40338.09390423335		1396.4281994995115	39500.825909090905		1560.9741057117096	36052.460091570814		2362.4614084054097	36849.766359309666		2201.113354453534	2.6405014904183703	963.7830440027174	Positive Trend
2024	Slovenia	2020-01-01		41594.33422103128		1396.4281994995115	40538.61454545454		1560.9741057117096	37156.213575153495		2362.4614084054097	37813.54940331238		2201.113354453534	2.6405014904183703	963.7830440027174	Positive Trend
2025	Slovenia	2021-01-01		42871.92596935903		1396.4281994995115	41576.403181818176		1560.9741057117096	37851.65516834899		2362.4614084054097	38779.97294880543		2201.113354453534	2.6405014904183703	963.7830440027174	Positive Trend
2026	Slovenia	2022-01-01		44170.86914921661		1396.4281994995115	42614.19181818181		1560.9741057117096	38580.48342899286		2362.4614084054097	39743.75599280815		2201.113354453534	2.6405014904183703	963.7830440027174	Positive Trend
2027	Slovenia	2023-01-01		45491.16376060402		1396.4281994995115	43651.980454545446		1560.9741057117096	39496.82449634014		2362.4614084054097	40707.539036810864		2201.113354453534	2.6405014904183703	963.7830440027174	Positive Trend
2028	South Africa	2011-01-01			12603.187969129584	1620.7967579491647		12371.631412028573	277.0191238158283		12316.57520763555	830.7452984501574		11600.074595383718	449.0601505401179		319.1736226787325	Positive Trend
2029	South Africa	2012-01-01			13142.57135817901	1620.7967579491647		12636.717438654989	277.0191238158283		12800.31101547641	830.7452984501574		11906.383750900277	449.0601505401179		319.1736226787325	Positive Trend
2030	South Africa	2013-01-01			13712.53326883376	1620.7967579491647		12901.803465281404	277.0191238158283		13120.648181805409	830.7452984501574		12213.532109582564	449.0601505401179		319.1736226787325	Positive Trend
2031	South Africa	2014-01-01			14304.742969619021	1620.7967579491647		13166.88949190782	277.0191238158283		13602.128748077153	830.7452984501574		12519.841265099123	449.0601505401179		319.1736226787325	Positive Trend
2032	South Africa	2015-01-01			14919.20046053479	1620.7967579491647		13431.975518534235	277.0191238158283		14084.75416565537	830.7452984501574		12826.150420615682	449.0601505401179		319.1736226787325	Positive Trend
2033	South Africa	2016-01-01			15555.90574158107	1620.7967579491647		13697.06154516065	277.0191238158283		14568.489973496318	830.7452984501574		13132.459576132242	449.0601505401179		319.1736226787325	Positive Trend
2034	South Africa	2017-01-01		13921.620111134573	16214.858812757859	1620.7967579491647	13834.861494988494	13962.147571787065	277.0191238158283	13690.647481256548	14888.827139825215	830.7452984501574	13695.963444360998	13439.607934814529	449.0601505401179		319.1736226787325	Positive Trend
2035	South Africa	2018-01-01		14332.521176958151		1620.7967579491647	14096.669441476977		277.0191238158283	14060.280378992567		830.7452984501574	14015.137067039846		449.0601505401179		319.1736226787325	Positive Trend
2036	South Africa	2019-01-01		14748.26106557417		1620.7967579491647	14358.47738796546		277.0191238158283	14362.904845196103		830.7452984501574	14334.310689718579		449.0601505401179		319.1736226787325	Positive Trend
2037	South Africa	2020-01-01		15172.914412057875		1620.7967579491647	14620.285334453944		277.0191238158283	14598.502197268192		830.7452984501574	14653.484312397311		449.0601505401179		319.1736226787325	Positive Trend
2038	South Africa	2021-01-01		15606.481216409264		1620.7967579491647	14882.093280942427		277.0191238158283	14818.941438568818		830.7452984501574	14973.532383357408		449.0601505401179		319.1736226787325	Positive Trend
2039	South Africa	2022-01-01		16048.961478628338		1620.7967579491647	15143.90122743091		277.0191238158283	15188.574336304553		830.7452984501574	15292.70600603614		449.0601505401179		319.1736226787325	Positive Trend
2040	South Africa	2023-01-01		16500.355198715097		1620.7967579491647	15405.709173919393		277.0191238158283	15491.19880250821		830.7452984501574	15611.879628714873		449.0601505401179		319.1736226787325	Positive Trend
2041	Uganda	2011-01-01			1699.379837764739	281.84398162496865		1720.2300000000134	372.0176141759796		1598.0387651337683	123.81884250522631		1469.731635516364	108.51813758941836		54.66371602166328	Positive Trend
2042	Uganda	2012-01-01			1790.037529408198	281.84398162496865		1837.9200000000271	372.0176141759796		1678.6404717388837	123.81884250522631		1520.6919689665956	108.51813758941836		54.66371602166328	Positive Trend
2043	Uganda	2013-01-01			1885.0706051377704	281.84398162496865		1955.6100000000408	372.0176141759796		1745.6372764441385	123.81884250522631		1571.7919197687443	108.51813758941836		54.66371602166328	Positive Trend
2044	Uganda	2014-01-01			1983.475373909241	281.84398162496865		2073.3000000000543	372.0176141759796		1833.975114982659	123.81884250522631		1622.752253218976	108.51813758941836		54.66371602166328	Positive Trend
2045	Uganda	2015-01-01			2085.25183572261	281.84398162496865		2190.990000000068	372.0176141759796		1918.455105131813	123.81884250522631		1673.7125866692222	108.51813758941836		54.66371602166328	Positive Trend
2046	Uganda	2016-01-01			2190.399990577877	281.84398162496865		2308.6800000000817	372.0176141759796		1999.056811736858	123.81884250522631		1724.672920119454	108.51813758941836		54.66371602166328	Positive Trend
2047	Uganda	2017-01-01		1919.3819209504377	2298.919838475042	281.84398162496865	1916.3224412589916	2426.3700000000954	372.0176141759796	1867.405689802894	2066.0536164421915	123.81884250522631	1848.003922670352	1775.7728709216026	108.51813758941836		54.66371602166328	Positive Trend
2048	Uganda	2018-01-01		1967.0505259823494		281.84398162496865	1965.7635961684307		372.0176141759796	1926.6235501612496		123.81884250522631	1902.6676386920008		108.51813758941836		54.66371602166328	Positive Trend
2049	Uganda	2019-01-01		2011.8364502162399		281.84398162496865	2015.6716533815852		372.0176141759796	1980.1208648129382		123.81884250522631	1957.331354713664		108.51813758941836		54.66371602166328	Positive Trend
2050	Uganda	2020-01-01		2058.168480536723		281.84398162496865	2065.7475672744163		372.0176141759796	2027.848784848576		123.81884250522631	2011.9950707353273		108.51813758941836		54.66371602166328	Positive Trend
2051	Uganda	2021-01-01		2106.046616943799		281.84398162496865	2115.8838275495373		372.0176141759796	2064.3484367841465		123.81884250522631	2066.8085503625334		108.51813758941836		54.66371602166328	Positive Trend
2052	Uganda	2022-01-01		2155.470859437468		281.84398162496865	2166.041783034301		372.0176141759796	2123.5662971423453		123.81884250522631	2121.4722663841967		108.51813758941836		54.66371602166328	Positive Trend
2053	Uganda	2023-01-01		2206.4412080177294		281.84398162496865	2216.2075381932714		372.0176141759796	2177.063611793654		123.81884250522631	2176.13598240586		108.51813758941836		54.66371602166328	Positive Trend
2054	Sweden	2011-01-01			45852.76119157523	4208.186239867319		44937.56904761905	1285.1944350843985		44100.06578864021	1125.5684383147266		42763.728539694566	805.8252269472855	3.3947792693397814	1239.0944333090447	Positive Trend
2055	Sweden	2012-01-01			47834.894068914575	4208.186239867319		46066.6380952381	1285.1944350843985		45676.20648197508	1125.5684383147266		43978.80916104978	805.8252269472855	3.3947792693397814	1239.0944333090447	Positive Trend
2056	Sweden	2013-01-01			49453.20190688641	4208.186239867319		47195.70714285715	1285.1944350843985		45774.27248214504	1125.5684383147266		45197.21877040854	805.8252269472855	3.3947792693397814	1239.0944333090447	Positive Trend
2057	Sweden	2014-01-01			51124.8800963412	4208.186239867319		48324.7761904762	1285.1944350843985		47857.520436611	1125.5684383147266		46412.29939176375	805.8252269472855	3.3947792693397814	1239.0944333090447	Positive Trend
2058	Sweden	2015-01-01			52849.928637278936	4208.186239867319		49453.84523809525	1285.1944350843985		49687.46279197108	1125.5684383147266		47627.38001311943	805.8252269472855	3.3947792693397814	1239.0944333090447	Positive Trend
2059	Sweden	2016-01-01			54628.347529699626	4208.186239867319		50582.9142857143	1285.1944350843985		51263.60348530685	1125.5684383147266		48842.46063447464	805.8252269472855	3.3947792693397814	1239.0944333090447	Positive Trend
2060	Sweden	2017-01-01		53147.765170148516	56460.13677360327	4208.186239867319	52564.29888888889	51711.98333333335	1285.1944350843985	50663.53758891752	51361.66948547645	1125.5684383147266	50523.71920050308	50060.8702438334	805.8252269472855	3.3947792693397814	1239.0944333090447	Positive Trend
2061	Sweden	2018-01-01		54570.97487586828		4208.186239867319	53723.80777777777		1285.1944350843985	52528.662892339446		1125.5684383147266	51762.813633812126		805.8252269472855	3.3947792693397814	1239.0944333090447	Positive Trend
2062	Sweden	2019-01-01		56194.02520077909		4208.186239867319	54883.31666666666		1285.1944350843985	54151.718884798145		1125.5684383147266	53001.90806712117		805.8252269472855	3.3947792693397814	1239.0944333090447	Positive Trend
2063	Sweden	2020-01-01		57847.03095037655		4208.186239867319	56042.825555555544		1285.1944350843985	55532.2528384106		1125.5684383147266	54241.002500430215		805.8252269472855	3.3947792693397814	1239.0944333090447	Positive Trend
2064	Sweden	2021-01-01		59529.992124660675		4208.186239867319	57202.33444444443		1285.1944350843985	55975.8431905301		1125.5684383147266	55483.49171300884		805.8252269472855	3.3947792693397814	1239.0944333090447	Positive Trend
2065	Sweden	2022-01-01		61242.90872363146		4208.186239867319	58361.843333333316		1285.1944350843985	57840.96849395051		1125.5684383147266	56722.58614631789		805.8252269472855	3.3947792693397814	1239.0944333090447	Positive Trend
2066	Sweden	2023-01-01		62985.780747288896		4208.186239867319	59521.3522222222		1285.1944350843985	59464.02448640806		1125.5684383147266	57961.68057962693		805.8252269472855	3.3947792693397814	1239.0944333090447	Positive Trend
